#RPLIDAR SCAN DATA
#COUNT=498
#Angule	Distance	Quality
353.6719 694.0 188
354.3860 692.0 188
355.0891 693.0 188
355.9186 691.0 188
356.5118 692.0 188
357.2150 690.0 188
358.0609 690.0 188
358.6377 689.0 188
359.4836 689.0 188
0.1868 689.0 188
0.7635 690.0 188
1.6040 691.0 188
2.1863 691.0 188
3.0267 691.0 188
3.6090 692.0 188
4.3231 692.0 188
5.1526 695.0 188
5.7458 695.0 188
6.5753 695.0 188
7.1686 697.0 188
7.8717 700.0 188
8.5913 699.0 188
9.2944 701.0 188
10.0140 703.0 188
10.7172 704.0 188
11.4368 706.0 188
12.1509 707.0 188
12.8540 709.0 188
13.5736 712.0 188
14.2767 714.0 188
14.8700 716.0 188
15.5731 718.0 188
16.2927 721.0 188
17.0123 722.0 188
17.8418 726.0 188
18.4351 730.0 188
19.1382 732.0 188
19.8578 736.0 188
20.5609 739.0 188
21.2805 744.0 188
21.9836 747.0 188
22.6978 750.0 188
23.2965 754.0 188
24.1205 759.0 188
24.7137 762.0 188
25.4169 767.0 188
26.2628 770.0 188
26.9659 775.0 188
27.5592 782.0 188
28.4052 786.0 188
29.1083 792.0 188
29.5752 798.0 188
30.4211 802.0 188
31.1353 808.0 188
31.8549 814.0 188
32.4481 819.0 188
33.1512 824.0 188
33.9972 832.0 188
34.7168 842.0 188
35.3101 863.0 188
36.0297 862.0 188
36.7493 870.0 188
37.3260 878.0 188
38.1665 887.0 188
38.8861 895.0 188
39.4794 905.0 188
40.1990 915.0 188
40.9186 925.0 188
41.6382 938.0 188
42.2150 950.0 188
42.9346 961.0 188
43.6542 974.0 188
44.3738 987.0 188
45.0934 999.0 188
45.8075 1015.0 188
46.5106 1027.0 188
47.2302 1042.0 188
47.9498 1058.0 188
48.5431 1076.0 188
49.3890 1092.0 188
49.9823 1108.0 188
50.7019 1130.0 188
51.4050 1147.0 188
51.9983 1165.0 188
52.8387 1185.0 188
53.4375 1209.0 188
54.1406 1228.0 188
54.8547 1255.0 188
55.5743 1280.0 188
56.1676 1309.0 188
56.8707 1340.0 188
57.5903 1327.0 188
58.3099 1322.0 188
59.0295 1315.0 188
59.7327 1303.0 188
60.5731 1297.0 188
61.2927 1289.0 188
62.0123 1280.0 188
62.7155 1273.0 188
63.3087 1269.0 188
64.1547 1260.0 188
64.8743 1252.0 188
65.5774 1248.0 188
66.2915 1239.0 188
67.0111 1234.0 188
67.7307 1229.0 188
68.4338 1225.0 188
69.1534 1218.0 188
69.8730 1215.0 188
70.5927 1211.0 188
71.2958 1208.0 188
72.0154 1200.0 188
72.7295 1197.0 188
73.4491 1195.0 188
74.1522 1189.0 188
74.8718 1186.0 188
75.5914 1184.0 188
76.3110 1184.0 188
77.1515 1179.0 188
77.7338 1175.0 188
78.5742 1172.0 188
79.1675 1184.0 188
79.8871 1179.0 188
80.6067 1148.0 188
81.4362 1149.0 188
82.1558 1148.0 188
82.8699 1147.0 188
83.4686 1146.0 188
84.1827 1143.0 188
85.0287 1141.0 188
86.9183 1358.0 188
87.6379 1353.0 188
88.3575 1358.0 188
89.0607 1355.0 188
89.7803 1356.0 188
90.4999 1361.0 188
91.2140 1361.0 188
91.9336 1362.0 188
92.6367 1364.0 188
93.3563 1364.0 188
94.0759 1370.0 188
94.7955 1370.0 188
95.5151 1372.0 188
96.2292 1374.0 188
96.9324 1376.0 188
97.6520 1379.0 188
98.3716 1385.0 188
99.0912 1389.0 188
99.7943 1393.0 188
100.5139 1394.0 188
101.2335 1397.0 188
101.9531 1404.0 188
102.5299 1539.0 188
103.2495 1395.0 188
104.0900 1414.0 188
104.8096 1420.0 188
105.5127 1427.0 188
106.2323 1432.0 188
106.9519 1439.0 188
107.5452 1448.0 188
108.2483 1453.0 188
109.0887 1459.0 188
109.8083 1467.0 188
110.4016 1477.0 188
111.2311 1483.0 188
111.8243 1493.0 188
112.5439 1502.0 188
113.2635 1507.0 188
113.9667 1519.0 188
114.6863 1529.0 188
115.4059 1540.0 188
116.1200 1548.0 188
116.8231 1566.0 188
117.5427 1573.0 188
118.2623 1585.0 188
118.9819 1600.0 188
119.6851 1607.0 188
120.4047 1624.0 188
121.1243 1635.0 188
121.7175 1651.0 188
122.4207 1664.0 188
123.1403 1679.0 188
123.8544 1690.0 188
124.5740 1711.0 188
125.2936 1722.0 188
125.9967 1747.0 188
126.7163 1757.0 188
127.4359 1781.0 188
128.1555 1794.0 188
128.8586 1820.0 188
129.5728 1841.0 188
130.2924 1861.0 188
130.8856 1883.0 188
131.6052 1905.0 188
132.4347 1925.0 188
133.0280 1938.0 188
133.7476 1975.0 188
134.4672 2008.0 188
135.1703 2033.0 188
135.8899 2060.0 188
136.6040 2090.0 188
137.3236 2095.0 188
138.0432 2071.0 188
138.7463 2048.0 188
139.4659 2029.0 188
140.1855 2009.0 188
140.9052 1990.0 188
141.6248 1973.0 188
142.3279 2007.0 188
143.0420 2042.0 188
143.7616 2052.0 188
144.4647 2035.0 188
145.1843 2019.0 188
145.9039 2006.0 188
146.6235 1990.0 188
147.3267 1975.0 188
148.0463 1957.0 188
148.7604 1950.0 188
149.4635 1932.0 188
150.1831 1917.0 188
151.0291 1909.0 188
151.6223 1902.0 188
152.3254 1886.0 188
153.1714 1878.0 188
153.8855 1867.0 188
154.5886 1859.0 188
155.3082 1848.0 188
156.0278 1833.0 188
156.7474 1826.0 188
157.4506 1822.0 188
158.1702 1816.0 188
158.8898 1796.0 188
159.5929 1795.0 188
160.3125 1790.0 188
161.0266 1785.0 188
161.7462 1781.0 188
162.4493 1770.0 188
163.1689 1767.0 188
163.8885 1760.0 188
164.6082 1761.0 188
165.3113 1744.0 188
166.0309 1740.0 188
166.7450 1737.0 188
167.4481 1736.0 188
168.1677 1734.0 188
168.8873 1730.0 188
169.6069 1729.0 188
170.3101 1720.0 188
171.0297 1718.0 188
171.7493 1719.0 188
172.4524 1715.0 188
173.1665 1714.0 188
173.8861 1716.0 188
174.6057 1716.0 188
