#RPLIDAR SCAN DATA
#COUNT=499
#Angule	Distance	Quality
353.9191 693.0 188
354.6222 693.0 188
355.4681 692.0 188
356.1823 692.0 188
356.7645 691.0 188
357.6050 690.0 188
358.3246 689.0 188
358.9014 690.0 188
359.7473 690.0 188
0.3406 689.0 188
1.1700 691.0 188
1.7633 691.0 188
2.6093 690.0 188
3.3124 691.0 188
3.9056 692.0 188
4.6198 692.0 188
5.3229 695.0 188
6.0425 696.0 188
6.7621 697.0 188
7.4652 697.0 188
8.3112 699.0 188
9.0308 700.0 188
9.6075 702.0 188
10.3271 703.0 188
10.9204 704.0 188
11.8707 707.0 188
12.4640 708.0 188
13.1671 711.0 188
13.8867 712.0 188
14.5898 714.0 188
15.1831 716.0 188
16.0126 720.0 188
16.6058 722.0 188
17.4518 725.0 188
18.0286 726.0 188
18.8745 732.0 188
19.4513 733.0 188
20.2917 737.0 188
20.8740 742.0 188
21.7145 744.0 188
22.4341 748.0 188
23.1372 752.0 188
23.7305 755.0 188
24.3073 759.0 188
25.1532 765.0 188
25.8563 768.0 188
26.4496 772.0 188
27.2791 779.0 188
27.8723 782.0 188
28.5919 786.0 188
29.2950 793.0 188
30.0146 798.0 188
30.7178 804.0 188
31.4374 809.0 188
32.1405 816.0 188
32.8546 823.0 188
33.5742 827.0 188
34.1510 835.0 188
34.8706 843.0 188
35.5737 859.0 188
36.2933 863.0 188
37.0129 872.0 188
37.7161 880.0 188
38.3093 889.0 188
39.0289 897.0 188
39.8584 907.0 188
40.5780 917.0 188
41.1548 928.0 188
41.8744 940.0 188
42.4677 952.0 188
43.2916 963.0 188
43.8904 976.0 188
44.6045 990.0 188
45.3076 1004.0 188
46.0272 1019.0 188
46.6040 1035.0 188
47.4500 1050.0 188
48.0432 1066.0 188
48.7463 1081.0 188
49.4659 1097.0 188
50.1855 1116.0 188
50.8887 1133.0 188
51.4819 1151.0 188
52.3114 1176.0 188
52.9047 1193.0 188
53.6243 1219.0 188
54.3274 1238.0 188
54.9207 1264.0 188
55.6403 1287.0 188
56.3434 1319.0 188
57.0575 1338.0 188
57.7771 1329.0 188
58.4967 1320.0 188
59.1998 1310.0 188
59.9194 1300.0 188
60.6390 1295.0 188
61.3586 1286.0 188
62.1991 1279.0 188
62.9022 1272.0 188
63.4955 1267.0 188
64.3414 1259.0 188
65.0610 1251.0 188
65.7642 1247.0 188
66.4838 1239.0 188
67.1979 1234.0 188
67.9175 1229.0 188
68.6371 1221.0 188
69.3402 1216.0 188
70.0598 1213.0 188
70.7794 1211.0 188
71.4990 1204.0 188
72.2021 1199.0 188
72.9218 1196.0 188
73.6359 1192.0 188
74.3555 1189.0 188
75.0751 1186.0 188
75.9045 1182.0 188
76.4978 1183.0 188
77.2174 1181.0 188
77.9370 1174.0 188
78.7775 1172.0 188
79.4806 1164.0 188
80.2002 1155.0 188
80.7935 1150.0 188
81.6394 1146.0 188
82.3590 1148.0 188
83.0621 1146.0 188
83.6554 1143.0 188
84.4958 1147.0 188
85.2155 1144.0 188
87.1051 1355.0 188
87.8247 1356.0 188
88.5443 1359.0 188
89.2639 1360.0 188
89.9835 1356.0 188
90.6866 1361.0 188
91.4062 1361.0 188
92.1204 1361.0 188
92.8400 1362.0 188
93.5596 1365.0 188
94.2627 1364.0 188
94.9823 1371.0 188
95.7019 1372.0 188
96.4215 1375.0 188
97.1356 1376.0 188
97.8387 1383.0 188
98.5583 1384.0 188
99.2780 1389.0 188
99.9976 1394.0 188
100.7172 1395.0 188
101.4368 1402.0 188
102.1399 1406.0 188
102.8540 1387.0 188
103.5736 1409.0 188
104.1669 1425.0 188
104.8700 1420.0 188
105.7159 1429.0 188
106.3092 1434.0 188
107.0288 1441.0 188
107.7319 1449.0 188
108.5779 1454.0 188
109.1711 1460.0 188
110.0116 1472.0 188
110.5884 1477.0 188
111.4343 1484.0 188
112.0276 1494.0 188
112.7472 1504.0 188
113.4503 1510.0 188
114.1699 1525.0 188
114.8895 1536.0 188
115.6091 1543.0 188
116.3123 1554.0 188
117.0264 1568.0 188
117.7460 1575.0 188
118.4656 1587.0 188
119.0424 1601.0 188
119.8883 1608.0 188
120.6079 1627.0 188
121.2012 1636.0 188
121.9043 1658.0 188
122.7448 1667.0 188
123.4644 1681.0 188
124.0576 1704.0 188
124.7607 1715.0 188
125.4803 1729.0 188
126.1835 1749.0 188
126.9031 1760.0 188
127.6062 1784.0 188
128.3258 1802.0 188
129.0454 1823.0 188
129.7485 1844.0 188
130.4681 1864.0 188
131.1713 1885.0 188
131.8854 1907.0 188
132.4841 1931.0 188
133.1873 1960.0 188
133.9014 1985.0 188
134.6045 2011.0 188
135.3241 2035.0 188
136.0437 2066.0 188
136.7468 2094.0 188
137.4664 2092.0 188
138.1696 2068.0 188
138.8892 2047.0 188
139.6088 2024.0 188
140.3119 2008.0 188
141.0260 1986.0 188
141.7291 1973.0 188
142.4487 2012.0 188
143.1683 2046.0 188
143.8715 2055.0 188
144.5911 2031.0 188
145.2942 2019.0 188
146.0138 2005.0 188
146.7334 1990.0 188
147.4365 1973.0 188
148.1561 1955.0 188
148.8593 1945.0 188
149.5734 1928.0 188
150.4193 1920.0 188
