#RPLIDAR SCAN DATA
#COUNT=499
#Angule	Distance	Quality
353.7762 693.0 188
354.6057 693.0 188
355.1990 691.0 188
355.9186 692.0 188
356.6382 691.0 188
357.4677 691.0 188
358.0609 689.0 188
358.7805 690.0 188
359.6045 689.0 188
0.1978 689.0 188
1.0437 693.0 188
1.7633 691.0 188
2.4664 691.0 188
3.0597 691.0 188
3.9056 692.0 188
4.4824 692.0 188
5.3229 696.0 188
5.9216 696.0 188
6.6357 697.0 188
7.4652 698.0 188
8.0585 699.0 188
8.9044 699.0 188
9.4812 701.0 188
10.3271 702.0 188
10.9204 704.0 188
11.6400 707.0 188
12.2168 708.0 188
13.0573 710.0 188
13.7769 712.0 188
14.4965 714.0 188
15.0732 717.0 188
15.9192 719.0 188
16.6388 722.0 188
17.3584 724.0 188
17.9517 727.0 188
18.6713 731.0 188
19.3854 735.0 188
20.2313 737.0 188
20.8081 740.0 188
21.6541 743.0 188
22.2473 747.0 188
22.9669 751.0 188
23.6865 754.0 188
24.4061 760.0 188
25.1202 765.0 188
25.7135 768.0 188
26.5430 773.0 188
27.2626 778.0 188
27.8558 782.0 188
28.5754 786.0 188
29.2950 792.0 188
30.0146 798.0 188
30.7343 804.0 188
31.4484 811.0 188
32.1515 816.0 188
32.7448 823.0 188
33.5907 828.0 188
34.1840 835.0 188
34.9036 843.0 188
35.4968 859.0 188
36.2164 863.0 188
37.0624 871.0 188
37.6392 880.0 188
38.3588 890.0 188
39.1992 897.0 188
39.7925 907.0 188
40.5121 918.0 188
41.2317 930.0 188
41.9513 941.0 188
42.5446 953.0 188
43.2642 964.0 188
43.9838 978.0 188
44.6979 991.0 188
45.4175 1005.0 188
46.0107 1020.0 188
46.8567 1037.0 188
47.4500 1051.0 188
48.2959 1064.0 188
48.9990 1082.0 188
49.5923 1101.0 188
50.3119 1117.0 188
50.9052 1135.0 188
51.7456 1156.0 188
52.3389 1178.0 188
53.0585 1194.0 188
53.7781 1221.0 188
54.4977 1242.0 188
55.0909 1269.0 188
55.9369 1294.0 188
56.5302 1333.0 188
57.2498 1337.0 188
57.9639 1327.0 188
58.6835 1317.0 188
59.4031 1308.0 188
60.2325 1300.0 188
60.8258 1292.0 188
61.5454 1284.0 188
62.3859 1278.0 188
63.1055 1270.0 188
63.8251 1264.0 188
64.4183 1255.0 188
65.2643 1250.0 188
65.9839 1244.0 188
66.6980 1237.0 188
67.4011 1232.0 188
68.1207 1225.0 188
68.8403 1222.0 188
69.5599 1215.0 188
70.2795 1209.0 188
70.9991 1211.0 188
71.7188 1201.0 188
72.4329 1199.0 188
73.1525 1196.0 188
73.8721 1193.0 188
74.5917 1188.0 188
75.2948 1185.0 188
76.0144 1184.0 188
76.7340 1180.0 188
77.4481 1178.0 188
78.2941 1173.0 188
78.8873 1165.0 188
79.7333 1165.0 188
80.4529 1150.0 188
81.0461 1149.0 188
81.8866 1147.0 188
82.4799 1147.0 188
83.3093 1142.0 188
83.9026 1146.0 188
84.7485 1146.0 188
85.4681 1143.0 188
85.9351 1311.0 188
86.6547 1353.0 188
87.3578 1358.0 188
88.0774 1356.0 188
88.7915 1355.0 188
89.5111 1357.0 188
90.2307 1361.0 188
90.9503 1360.0 188
91.6534 1361.0 188
92.3730 1360.0 188
93.0927 1363.0 188
93.8123 1368.0 188
94.5264 1365.0 188
95.2460 1371.0 188
95.9656 1373.0 188
96.6687 1376.0 188
97.3883 1376.0 188
98.1079 1383.0 188
98.8275 1385.0 188
99.5416 1388.0 188
100.2612 1393.0 188
100.9644 1397.0 188
101.5576 1400.0 188
102.4036 1310.0 188
103.1232 1393.0 188
103.7164 1414.0 188
104.4360 1422.0 188
105.2765 1425.0 188
105.9796 1430.0 188
106.6992 1434.0 188
107.4188 1442.0 188
108.1384 1450.0 188
108.7317 1456.0 188
109.4513 1464.0 188
110.2808 1473.0 188
110.9949 1481.0 188
111.5936 1486.0 188
112.3077 1500.0 188
113.0273 1506.0 188
113.7469 1516.0 188
114.4501 1523.0 188
115.1697 1535.0 188
115.8893 1546.0 188
116.6089 1553.0 188
117.3230 1569.0 188
118.0426 1577.0 188
118.7622 1590.0 188
119.4653 1604.0 188
120.0586 1612.0 188
120.9045 1630.0 188
121.6241 1641.0 188
122.2174 1661.0 188
123.0579 1671.0 188
123.6401 1691.0 188
124.3542 1701.0 188
125.0739 1721.0 188
125.7935 1735.0 188
126.5131 1754.0 188
127.2327 1778.0 188
127.9523 1791.0 188
128.6554 1817.0 188
129.3750 1829.0 188
130.0891 1855.0 188
130.8087 1879.0 188
131.5283 1899.0 188
132.1216 1922.0 188
132.8412 1945.0 188
133.5608 1969.0 188
134.2639 1999.0 188
134.9835 2021.0 188
135.7031 2060.0 188
136.4172 2083.0 188
137.1368 2108.0 188
137.8564 2084.0 188
138.5760 2061.0 188
139.2957 2043.0 188
139.9988 2018.0 188
140.7184 2006.0 188
141.4325 1975.0 188
142.1521 1994.0 188
142.8717 2028.0 188
143.5913 2072.0 188
144.3109 2041.0 188
145.0305 2020.0 188
145.7336 2014.0 188
146.4478 2000.0 188
147.1674 1982.0 188
148.0133 1970.0 188
148.6066 1950.0 188
149.3262 1936.0 188
150.0458 1923.0 188
150.8862 1910.0 188
151.4685 1903.0 188
152.3090 1887.0 188
153.0286 1875.0 188
153.7482 1868.0 188
154.4678 1860.0 188
155.1874 1846.0 188
155.9015 1835.0 188
156.6211 1828.0 188
157.3242 1823.0 188
158.0438 1819.0 188
158.7634 1805.0 188
159.4830 1800.0 188
160.2026 1791.0 188
160.9167 1784.0 188
161.6364 1781.0 188
162.3560 1770.0 188
163.0591 1765.0 188
163.7787 1760.0 188
164.4983 1756.0 188
165.2179 1750.0 188
165.9375 1740.0 188
166.6516 1739.0 188
167.3712 1737.0 188
168.0908 1735.0 188
168.7939 1731.0 188
169.5135 1730.0 188
170.2332 1721.0 188
170.9528 1719.0 188
171.6669 1718.0 188
172.3865 1716.0 188
173.1061 1713.0 188
173.8257 1714.0 188
174.5288 1715.0 188
175.2484 1706.0 188
175.9680 1704.0 188
176.6821 1708.0 188
177.3853 1705.0 188
178.1049 1718.0 188
178.8245 1711.0 188
179.5441 1715.0 188
180.2472 1708.0 188
180.9668 1708.0 188
181.6864 1714.0 188
182.4060 1716.0 188
183.1091 1719.0 188
183.8232 1722.0 188
184.5428 1721.0 188
185.2625 1731.0 188
185.9656 1723.0 188
186.6852 1733.0 188
187.4048 1738.0 188
188.1244 1737.0 188
188.9484 1688.0 188
189.6680 1581.0 188
190.3876 1491.0 188
191.2335 1410.0 188
191.9366 1355.0 188
192.6562 1300.0 188
193.4967 1235.0 188
194.3427 1175.0 188
195.0458 1120.0 188
195.8862 1075.0 188
196.6058 1028.0 188
197.3254 989.0 188
198.1549 949.0 188
198.8745 914.0 188
199.5886 882.0 188
200.4346 846.0 188
201.1542 817.0 188
201.8738 792.0 188
202.7142 769.0 188
203.4338 745.0 188
204.2798 722.0 188
205.2466 700.0 188
205.8234 681.0 188
206.7957 662.0 188
207.3889 647.0 188
208.3557 630.0 188
208.9490 616.0 188
212.0746 561.0 188
212.7942 551.0 188
213.6401 540.0 188
214.3433 527.0 188
215.0574 520.0 188
215.9033 506.0 188
216.4966 506.0 188
217.5897 493.0 188
218.3093 483.0 188
218.9026 477.0 188
219.6222 468.0 188
220.5890 461.0 188
221.4349 454.0 188
222.0282 447.0 188
222.8577 441.0 188
223.5773 435.0 188
224.4177 430.0 188
225.3900 424.0 188
225.9833 419.0 188
226.8237 413.0 188
227.6697 409.0 188
228.1366 404.0 188
229.0924 399.0 188
229.5593 396.0 188
230.5261 390.0 188
231.1249 387.0 188
231.9653 382.0 188
232.8113 378.0 188
233.5309 374.0 188
234.3713 371.0 188
235.3271 368.0 188
235.7941 364.0 188
236.3873 361.0 188
237.3541 358.0 188
237.8265 355.0 188
238.5461 353.0 188
239.5129 350.0 188
240.1062 347.0 188
241.0620 344.0 188
242.0288 342.0 188
242.6221 339.0 188
243.5889 338.0 188
244.3085 335.0 188
244.7809 333.0 188
245.7477 331.0 188
246.0938 329.0 188
247.2968 327.0 188
247.5110 325.0 188
248.6041 324.0 188
249.5764 322.0 188
250.1697 320.0 188
251.1365 318.0 188
251.3562 317.0 188
252.7020 316.0 188
253.2953 314.0 188
253.5150 313.0 188
254.1083 313.0 188
255.3278 311.0 188
256.1682 310.0 188
256.2616 309.0 188
257.6074 307.0 188
257.9480 307.0 188
258.5303 306.0 188
259.9969 305.0 188
260.0903 305.0 188
260.9363 304.0 188
261.4032 303.0 188
262.8699 302.0 188
263.4686 302.0 188
263.8092 302.0 188
264.9023 301.0 188
265.8746 300.0 188
265.9680 300.0 188
267.0612 300.0 188
267.2809 300.0 188
268.3740 300.0 188
268.5938 299.0 188
270.3076 299.0 188
270.5109 299.0 188
270.8569 300.0 188
272.0764 299.0 188
272.1698 300.0 188
273.5156 299.0 188
273.5925 300.0 188
274.5593 300.0 188
275.7788 301.0 188
276.2457 301.0 188
277.0917 301.0 188
277.9211 302.0 188
277.8882 302.0 188
278.9813 303.0 188
279.4482 304.0 188
280.2942 305.0 188
281.0138 306.0 188
281.4642 306.0 188
282.1838 307.0 188
283.4033 308.0 188
284.3701 309.0 188
284.8425 310.0 188
285.2930 311.0 188
286.0126 313.0 188
287.1057 313.0 188
287.0728 315.0 188
288.4186 316.0 188
288.9954 318.0 188
289.7150 319.0 188
290.3082 320.0 188
290.6543 322.0 188
291.3739 324.0 188
292.3407 325.0 188
292.9340 327.0 188
293.9062 329.0 188
293.9996 331.0 188
295.3400 333.0 188
295.8124 335.0 188
296.0266 337.0 188
297.3724 339.0 188
297.9657 342.0 188
298.4326 345.0 188
298.7787 347.0 188
299.7455 350.0 188
300.2179 353.0 188
301.3110 355.0 188
302.1515 358.0 188
302.2449 362.0 188
303.4644 364.0 188
303.8104 368.0 188
304.6509 371.0 188
305.1233 375.0 188
306.0901 378.0 188
306.4362 382.0 188
307.2766 385.0 188
308.1226 389.0 188
308.7158 393.0 188
309.5618 396.0 188
310.2759 401.0 188
310.8746 405.0 188
311.4679 410.0 188
311.9348 415.0 188
312.6544 419.0 188
313.4949 424.0 188
314.2145 429.0 188
314.5605 435.0 188
315.5273 440.0 188
316.1206 443.0 188
316.8402 447.0 188
317.6862 448.0 188
318.0267 455.0 188
318.8727 453.0 188
319.7186 456.0 188
320.3119 457.0 188
321.1523 460.0 188
321.8719 462.0 188
322.5916 465.0 188
323.0585 467.0 188
323.7781 471.0 188
324.3713 474.0 188
325.3436 477.0 188
325.8105 480.0 188
326.7773 483.0 188
327.2498 487.0 188
327.8430 490.0 188
328.8098 494.0 188
329.5294 497.0 188
329.9963 502.0 188
330.7159 505.0 188
331.3092 509.0 188
