#RPLIDAR SCAN DATA
#COUNT=500
#Angule	Distance	Quality
77.0581 1179.0 188
77.6404 1177.0 188
78.3545 1172.0 188
79.0741 1181.0 188
79.9200 1172.0 188
80.4968 1148.0 188
81.3428 1148.0 188
82.0624 1147.0 188
82.7765 1147.0 188
83.3588 1144.0 188
84.1992 1142.0 188
84.9188 1141.0 188
85.6384 1144.0 188
86.0889 1357.0 188
86.8085 1358.0 188
87.5281 1354.0 188
88.2477 1359.0 188
88.9508 1356.0 188
89.6704 1357.0 188
90.3900 1361.0 188
91.1041 1361.0 188
91.8073 1362.0 188
92.5269 1365.0 188
93.2465 1363.0 188
93.9661 1369.0 188
94.6692 1370.0 188
95.3888 1372.0 188
96.1084 1374.0 188
96.8280 1375.0 188
97.5311 1378.0 188
98.2452 1384.0 188
98.9648 1388.0 188
99.6844 1392.0 188
100.2612 1394.0 188
101.1072 1397.0 188
101.8268 1403.0 188
102.4200 1515.0 188
103.2605 1394.0 188
103.9801 1417.0 188
104.5734 1420.0 188
105.4193 1427.0 188
106.1389 1431.0 188
106.8585 1435.0 188
107.5616 1448.0 188
108.2812 1452.0 188
108.8745 1458.0 188
109.7150 1471.0 188
110.3082 1476.0 188
111.0278 1481.0 188
111.7474 1493.0 188
112.4670 1502.0 188
113.1866 1507.0 188
113.9062 1519.0 188
114.6204 1528.0 188
115.3235 1536.0 188
116.0431 1552.0 188
116.7627 1560.0 188
117.4823 1572.0 188
118.2019 1585.0 188
118.9215 1598.0 188
119.6356 1607.0 188
120.3552 1619.0 188
121.0748 1633.0 188
121.6681 1648.0 188
122.3877 1662.0 188
123.2172 1672.0 188
123.8104 1692.0 188
124.6509 1704.0 188
125.2332 1721.0 188
125.9528 1744.0 188
126.6669 1757.0 188
127.3700 1779.0 188
128.0896 1792.0 188
128.8092 1819.0 188
129.5123 1833.0 188
130.2319 1859.0 188
130.9515 1881.0 188
131.5283 1903.0 188
132.3743 1924.0 188
132.9675 1937.0 188
133.8080 1970.0 188
134.3903 2001.0 188
135.1044 2026.0 188
135.8240 2056.0 188
136.5271 2085.0 188
137.2467 2097.0 188
137.9663 2083.0 188
138.6694 2058.0 188
139.3890 2026.0 188
140.1086 2012.0 188
140.8118 2000.0 188
141.5259 1974.0 188
142.2455 2002.0 188
142.9486 2034.0 188
143.6682 2058.0 188
144.3878 2037.0 188
145.1074 2021.0 188
145.8105 2009.0 188
146.5302 1991.0 188
147.2498 1976.0 188
147.9529 1964.0 188
148.6670 1949.0 188
149.3866 1939.0 188
150.0897 1918.0 188
150.9357 1909.0 188
151.5289 1903.0 188
152.3584 1887.0 188
153.0780 1877.0 188
153.7921 1867.0 188
154.4952 1861.0 188
155.2148 1847.0 188
155.9344 1835.0 188
156.6541 1827.0 188
157.3572 1822.0 188
158.0768 1818.0 188
158.7964 1805.0 188
159.4995 1801.0 188
160.2136 1791.0 188
160.9332 1785.0 188
161.6364 1782.0 188
162.3560 1769.0 188
163.0756 1766.0 188
163.7787 1761.0 188
164.4983 1755.0 188
165.2179 1750.0 188
165.9210 1741.0 188
166.6406 1738.0 188
167.3547 1737.0 188
168.0743 1734.0 188
168.7775 1730.0 188
169.4971 1724.0 188
170.2167 1720.0 188
170.9363 1719.0 188
171.6559 1718.0 188
172.3700 1715.0 188
173.0896 1713.0 188
173.8092 1714.0 188
174.5123 1714.0 188
175.2319 1711.0 188
175.9515 1712.0 188
176.6711 1711.0 188
177.3853 1712.0 188
178.1049 1707.0 188
178.8245 1705.0 188
179.5441 1713.0 188
180.2472 1713.0 188
180.9668 1706.0 188
181.6864 1716.0 188
182.4060 1715.0 188
183.1201 1718.0 188
183.8397 1723.0 188
184.5593 1722.0 188
185.2789 1730.0 188
185.9821 1730.0 188
186.7017 1734.0 188
187.4213 1737.0 188
188.1354 1737.0 188
188.8550 1675.0 188
189.7009 1579.0 188
190.4205 1486.0 188
191.2610 1408.0 188
191.9641 1356.0 188
192.8101 1296.0 188
193.5297 1234.0 188
194.2493 1175.0 188
195.0732 1120.0 188
195.7928 1074.0 188
196.6388 1028.0 188
197.3584 989.0 188
198.1824 949.0 188
198.9020 912.0 188
199.6216 881.0 188
200.4675 846.0 188
201.2915 817.0 188
202.0111 791.0 188
202.7307 769.0 188
203.5767 745.0 188
204.4061 721.0 188
205.1202 701.0 188
205.9662 681.0 188
206.6858 663.0 188
207.3889 647.0 188
208.2294 631.0 188
208.9490 616.0 188
212.0581 562.0 188
212.9041 551.0 188
213.6072 541.0 188
214.3268 530.0 188
215.2936 519.0 188
215.8868 506.0 188
216.7163 502.0 188
217.3096 494.0 188
218.1555 484.0 188
218.8696 477.0 188
219.6991 468.0 188
220.5450 461.0 188
221.2646 454.0 188
222.1051 448.0 188
222.6984 442.0 188
223.6542 435.0 188
224.4946 429.0 188
225.3406 424.0 188
225.9338 419.0 188
226.7633 413.0 188
227.3566 409.0 188
228.2025 404.0 188
229.0430 399.0 188
229.5154 396.0 188
230.4657 390.0 188
231.1853 387.0 188
232.1521 383.0 188
232.6245 379.0 188
233.2013 375.0 188
234.0417 372.0 188
234.7614 368.0 188
235.9808 365.0 188
236.7004 361.0 188
237.4036 358.0 188
237.9968 355.0 188
238.9636 352.0 188
239.4360 350.0 188
240.2765 347.0 188
241.2323 345.0 188
241.5729 343.0 188
242.6715 340.0 188
243.1384 338.0 188
244.2316 335.0 188
244.4348 333.0 188
245.6543 331.0 188
245.9949 329.0 188
246.5936 327.0 188
247.8076 325.0 188
248.6371 324.0 188
249.1040 322.0 188
249.5764 320.0 188
250.4169 319.0 188
251.3892 318.0 188
252.2296 316.0 188
253.0591 315.0 188
253.5260 314.0 188
254.1248 313.0 188
254.8389 312.0 188
255.8112 310.0 188
256.7615 309.0 188
257.7338 308.0 188
258.3270 307.0 188
258.5468 306.0 188
259.6399 305.0 188
259.9640 305.0 188
260.5573 304.0 188
261.2769 304.0 188
261.9965 303.0 188
262.9688 302.0 188
264.1827 302.0 188
264.2651 301.0 188
265.3583 300.0 188
266.4514 300.0 188
266.7920 300.0 188
267.1216 300.0 188
268.3411 300.0 188
268.8080 299.0 188
269.6539 299.0 188
270.2307 299.0 188
271.4502 299.0 188
271.4172 299.0 188
272.2632 299.0 188
272.8400 300.0 188
273.8123 300.0 188
274.9054 300.0 188
274.9988 301.0 188
275.7019 301.0 188
276.4215 301.0 188
277.3883 302.0 188
278.4814 302.0 188
278.6847 303.0 188
279.2780 304.0 188
279.8712 304.0 188
281.2170 305.0 188
281.6675 306.0 188
282.3871 307.0 188
283.3594 308.0 188
283.3264 309.0 188
284.6558 310.0 188
285.1227 311.0 188
285.9686 312.0 188
286.8091 313.0 188
287.5122 314.0 188
287.6056 316.0 188
288.9514 317.0 188
289.1711 318.0 188
289.6381 320.0 188
290.9839 321.0 188
291.4508 323.0 188
292.1704 325.0 188
292.7637 327.0 188
293.2306 328.0 188
294.0765 331.0 188
294.7961 332.0 188
295.6366 335.0 188
296.4825 336.0 188
296.7023 339.0 188
297.6691 341.0 188
298.1360 344.0 188
298.8556 347.0 188
299.8279 349.0 188
300.1685 352.0 188
301.0144 355.0 188
301.4813 357.0 188
302.3273 360.0 188
302.7942 364.0 188
303.8873 367.0 188
304.6069 370.0 188
304.9530 373.0 188
305.6671 377.0 188
306.3867 381.0 188
307.1063 384.0 188
307.6996 388.0 188
308.2928 392.0 188
308.9960 396.0 188
309.7156 400.0 188
310.6824 404.0 188
311.2811 408.0 188
311.9952 413.0 188
312.5885 418.0 188
313.4344 423.0 188
313.9014 428.0 188
314.4836 433.0 188
315.3241 439.0 188
315.9174 444.0 188
316.3898 450.0 188
317.1094 448.0 188
317.8235 453.0 188
318.6694 454.0 188
319.2627 455.0 188
319.9658 457.0 188
320.6854 460.0 188
321.2787 462.0 188
322.1246 465.0 188
322.8387 467.0 188
323.6847 470.0 188
324.4043 473.0 188
325.1239 476.0 188
325.5743 480.0 188
326.5466 482.0 188
327.0135 486.0 188
327.8540 489.0 188
328.3264 493.0 188
329.0460 496.0 188
329.8865 499.0 188
330.6061 503.0 188
331.1829 508.0 188
332.0288 511.0 188
332.6221 516.0 188
333.3252 520.0 188
334.0448 525.0 188
334.6381 530.0 188
335.4675 534.0 188
336.0608 539.0 188
336.7804 544.0 188
337.3572 550.0 188
338.0768 555.0 188
338.7964 561.0 188
339.4995 568.0 188
340.2136 574.0 188
340.8124 581.0 188
341.6528 586.0 188
342.2296 593.0 188
342.8229 600.0 188
343.6688 609.0 188
344.2456 616.0 188
344.9652 624.0 188
345.5585 632.0 188
346.2616 641.0 188
346.9812 648.0 188
347.7008 657.0 188
348.4039 666.0 188
348.9972 675.0 188
349.7168 686.0 188
350.4199 696.0 188
351.0132 696.0 188
351.8591 695.0 188
352.5732 693.0 188
