#RPLIDAR SCAN DATA
#COUNT=498
#Angule	Distance	Quality
353.9520 693.0 188
354.6716 692.0 188
355.4956 692.0 188
356.0889 693.0 188
356.7920 691.0 188
357.5116 691.0 188
358.3411 690.0 188
358.9343 690.0 188
359.7638 690.0 188
0.3406 689.0 188
1.0602 691.0 188
1.8896 691.0 188
2.4664 690.0 188
3.1860 691.0 188
4.0155 692.0 188
4.7296 693.0 188
5.3119 695.0 188
6.0150 696.0 188
6.8555 697.0 188
7.5586 697.0 188
8.2617 698.0 188
8.8550 701.0 188
9.6844 701.0 188
10.1514 703.0 188
10.9808 705.0 188
11.6840 706.0 188
12.4036 708.0 188
13.1067 711.0 188
13.6835 713.0 188
14.5294 714.0 188
15.2325 717.0 188
15.9521 719.0 188
16.6553 722.0 188
17.2321 725.0 188
17.9517 726.0 188
18.6548 732.0 188
19.4843 734.0 188
20.0775 737.0 188
20.7806 742.0 188
21.4948 743.0 188
22.1979 748.0 188
22.9175 751.0 188
23.6371 755.0 188
24.3402 760.0 188
25.0598 764.0 188
25.6531 768.0 188
26.4990 773.0 188
27.0758 777.0 188
27.9218 782.0 188
28.5150 787.0 188
29.2181 792.0 188
29.9323 796.0 188
30.6519 803.0 188
31.2451 810.0 188
32.0746 815.0 188
32.6678 823.0 188
33.5138 827.0 188
34.2169 835.0 188
34.8102 842.0 188
35.5298 861.0 188
36.2494 863.0 188
36.9525 872.0 188
37.5458 880.0 188
38.3862 889.0 188
38.9685 898.0 188
39.6826 906.0 188
40.5286 916.0 188
41.1218 929.0 188
41.8250 940.0 188
42.5446 951.0 188
43.2642 963.0 188
43.8574 975.0 188
44.5605 990.0 188
45.2802 1003.0 188
45.9833 1017.0 188
46.7029 1032.0 188
47.4170 1049.0 188
47.9993 1063.0 188
48.7134 1081.0 188
49.4330 1095.0 188
50.1361 1114.0 188
50.8557 1133.0 188
51.5753 1150.0 188
52.1521 1170.0 188
52.9980 1192.0 188
53.5913 1216.0 188
54.2944 1237.0 188
54.8877 1261.0 188
55.7336 1286.0 188
56.3104 1314.0 188
57.0300 1338.0 188
57.7496 1330.0 188
58.4528 1322.0 188
59.1669 1311.0 188
59.8865 1302.0 188
60.5896 1296.0 188
61.4355 1292.0 188
62.0288 1280.0 188
62.8583 1273.0 188
63.4515 1265.0 188
64.2920 1256.0 188
64.9951 1252.0 188
65.5884 1248.0 188
66.3080 1237.0 188
67.1375 1235.0 188
67.8571 1229.0 188
68.5602 1221.0 188
69.2798 1219.0 188
69.9829 1214.0 188
70.7025 1210.0 188
71.4166 1206.0 188
