#RPLIDAR SCAN DATA
#COUNT=501
#Angule	Distance	Quality
307.5623 1543.0 188
308.2764 1557.0 188
308.9960 1570.0 188
309.6991 1587.0 188
310.4187 1603.0 188
311.1383 1616.0 188
311.8414 1635.0 188
312.4347 1658.0 188
313.2806 1669.0 188
313.8739 1693.0 188
314.5770 1710.0 188
315.2966 1731.0 188
316.0107 1750.0 188
316.7303 1769.0 188
317.4335 1791.0 188
318.1531 1816.0 188
318.8727 1840.0 188
319.5923 1861.0 188
320.1691 1883.0 188
320.8887 1911.0 188
321.6083 1943.0 188
322.3279 1972.0 188
323.0310 2009.0 188
323.7451 2031.0 188
324.4647 2070.0 188
325.1843 2091.0 188
325.8875 2099.0 188
326.6071 2115.0 188
327.3267 2133.0 188
328.0463 2140.0 188
328.7494 2152.0 188
329.4635 2168.0 188
330.1831 2180.0 188
330.9027 2201.0 188
331.6058 2220.0 188
332.3254 2231.0 188
333.0450 2251.0 188
333.7646 2262.0 188
334.4678 2283.0 188
335.1874 2263.0 188
335.9015 2241.0 188
336.6211 2234.0 188
337.3242 2217.0 188
338.0438 2210.0 188
338.7469 2206.0 188
339.4666 2193.0 188
340.1697 2183.0 188
340.8893 2169.0 188
341.5924 2162.0 188
342.3120 2147.0 188
343.0151 2143.0 188
343.7292 2132.0 188
344.4324 2120.0 188
345.1520 2114.0 188
345.8551 2101.0 188
346.5747 2095.0 188
347.2778 2089.0 188
347.9974 2083.0 188
348.7006 2070.0 188
349.4202 2078.0 188
350.1233 2074.0 188
350.8429 2054.0 188
351.5460 2054.0 188
