#RPLIDAR SCAN DATA
#COUNT=501
#Angule	Distance	Quality
205.6696 381.0 188
206.2628 384.0 188
206.9659 386.0 188
207.4329 388.0 188
208.1360 391.0 188
208.8556 393.0 188
209.6851 396.0 188
210.2783 399.0 188
211.1078 402.0 188
211.7010 406.0 188
212.1515 409.0 188
213.1238 412.0 188
213.9478 416.0 188
214.5465 418.0 188
215.2496 422.0 188
215.7166 426.0 188
216.2933 430.0 188
217.1393 433.0 188
217.8424 438.0 188
218.3093 442.0 188
219.2651 446.0 188
219.8584 451.0 188
220.4352 456.0 188
221.1548 461.0 188
221.8579 466.0 188
222.6984 469.0 188
223.2806 476.0 188
223.9948 482.0 188
224.5935 486.0 188
225.2966 493.0 188
225.8899 500.0 188
226.5930 506.0 188
227.1863 513.0 188
227.8894 519.0 188
228.6090 526.0 188
229.3231 534.0 188
229.9054 542.0 188
230.4987 550.0 188
231.2018 557.0 188
231.9214 566.0 188
232.6245 575.0 188
233.2178 585.0 188
233.9209 593.0 188
234.5142 603.0 188
235.2338 615.0 188
236.0577 624.0 188
236.5302 636.0 188
237.2333 647.0 188
237.9529 662.0 188
238.6560 675.0 188
239.2493 687.0 188
239.9634 702.0 188
240.6665 716.0 188
241.3861 732.0 188
241.9684 748.0 188
242.6825 765.0 188
243.2648 785.0 188
243.9844 804.0 188
244.5776 825.0 188
245.2808 845.0 188
245.9949 869.0 188
246.5771 895.0 188
247.2968 921.0 188
247.8900 950.0 188
248.5931 980.0 188
249.3073 1014.0 188
250.0104 1047.0 188
250.7300 1086.0 188
251.3232 1122.0 188
252.0264 1165.0 188
252.6196 1209.0 188
253.3228 1256.0 188
254.0424 1281.0 188
254.7620 1273.0 188
255.4651 1269.0 188
256.1847 1262.0 188
256.8878 1257.0 188
257.6074 1254.0 188
258.2007 1252.0 188
259.0302 1250.0 188
259.7498 1249.0 188
260.4529 1246.0 188
261.1670 1242.0 188
261.8866 1238.0 188
262.5897 1236.0 188
263.3093 1234.0 188
264.0125 1232.0 188
264.7321 1232.0 188
265.4352 1229.0 188
266.1548 1229.0 188
266.8579 1231.0 188
267.5775 1225.0 188
270.6537 426.0 188
268.9948 1228.0 188
269.6979 1229.0 188
270.4175 1229.0 188
271.1206 1236.0 188
272.4170 1282.0 188
273.2629 1237.0 188
273.9661 1238.0 188
274.6857 1240.0 188
275.3888 1241.0 188
275.9821 1242.0 188
276.8115 1245.0 188
277.5311 1245.0 188
278.2343 1251.0 188
278.8275 1250.0 188
279.6515 1252.0 188
280.3711 1259.0 188
281.0742 1260.0 188
281.6675 1264.0 188
282.4969 1265.0 188
283.0902 1270.0 188
283.9197 1277.0 188
284.5129 1278.0 188
285.3424 1281.0 188
286.0620 1284.0 188
286.6388 1294.0 188
287.3584 1297.0 188
288.1989 1301.0 188
288.7811 1304.0 188
289.6216 1311.0 188
290.2148 1319.0 188
290.9180 1321.0 188
291.6376 1330.0 188
292.3572 1335.0 188
293.0603 1345.0 188
293.7799 1348.0 188
294.4995 1354.0 188
295.2026 1361.0 188
295.9167 1369.0 188
296.6364 1375.0 188
297.3395 1386.0 188
298.0591 1395.0 188
298.7787 1406.0 188
299.4818 1410.0 188
300.2014 1418.0 188
300.9210 1430.0 188
301.4978 1441.0 188
302.2174 1453.0 188
303.0579 1459.0 188
303.6401 1475.0 188
304.3542 1482.0 188
305.0739 1500.0 188
305.7770 1507.0 188
306.4966 1525.0 188
307.2162 1537.0 188
307.9193 1548.0 188
308.6389 1561.0 188
309.3585 1576.0 188
310.0616 1596.0 188
310.7812 1606.0 188
311.3745 1628.0 188
312.1985 1639.0 188
312.7917 1662.0 188
313.6377 1680.0 188
314.2145 1698.0 188
314.9341 1716.0 188
315.6537 1742.0 188
316.3568 1762.0 188
317.0764 1782.0 188
317.7960 1798.0 188
318.5156 1826.0 188
319.2188 1843.0 188
319.9329 1870.0 188
320.6525 1901.0 188
321.3556 1925.0 188
321.9489 1955.0 188
322.6685 1989.0 188
323.3716 2018.0 188
324.0912 2055.0 188
324.8108 2083.0 188
325.5139 2095.0 188
326.2335 2111.0 188
326.9531 2119.0 188
327.6562 2137.0 188
328.3704 2147.0 188
329.0900 2166.0 188
329.8096 2171.0 188
330.5127 2193.0 188
331.2158 2202.0 188
331.9354 2225.0 188
332.5122 2237.0 188
333.2318 2258.0 188
333.9349 2268.0 188
334.6545 2276.0 188
335.3577 2269.0 188
336.1981 2238.0 188
336.9012 2230.0 188
337.6208 2223.0 188
338.3240 2206.0 188
339.0436 2199.0 188
339.7467 2188.0 188
340.4663 2172.0 188
341.1694 2168.0 188
341.8726 2152.0 188
342.5922 2147.0 188
343.2953 2134.0 188
344.0149 2130.0 188
344.7180 2116.0 188
345.4321 2112.0 188
346.1353 2098.0 188
346.8549 2091.0 188
347.5580 2088.0 188
348.2776 2079.0 188
348.9807 2077.0 188
349.7003 2092.0 188
350.4034 2063.0 188
351.1230 2053.0 188
351.8262 2058.0 188
