#RPLIDAR SCAN DATA
#COUNT=499
#Angule	Distance	Quality
352.4194 2045.0 188
353.1390 2044.0 188
353.8422 2043.0 188
354.5618 2042.0 188
355.2649 2047.0 188
355.9790 2037.0 188
356.6821 2028.0 188
357.4017 2036.0 188
358.1049 2029.0 188
358.8245 2033.0 188
359.5276 2029.0 188
0.2472 2036.0 188
0.9503 2027.0 188
1.6699 2026.0 188
2.3730 2028.0 188
3.0927 2039.0 188
3.7958 2028.0 188
4.5154 2041.0 188
5.2185 2041.0 188
5.9326 2036.0 188
6.6357 2116.0 188
7.3553 1969.0 188
8.1848 1804.0 188
8.9044 1664.0 188
9.7339 1504.0 188
10.5743 1424.0 188
11.1511 1426.0 188
11.8707 1430.0 188
12.7002 1438.0 188
13.4198 1442.0 188
13.9966 1448.0 188
14.7162 1452.0 188
15.5457 1456.0 188
16.2653 1459.0 188
16.8420 1467.0 188
17.5616 1469.0 188
18.3856 1444.0 188
19.8083 1352.0 188
20.5280 1307.0 188
21.3574 1264.0 188
22.0770 1224.0 188
22.9010 1183.0 188
23.6206 1148.0 188
24.3237 1078.0 188
25.0433 1078.0 188
26.5924 1017.0 188
27.2955 992.0 188
28.1360 968.0 188
28.8391 947.0 188
29.5587 924.0 188
30.2618 902.0 188
30.9814 883.0 188
31.8274 865.0 188
32.5305 848.0 188
33.3710 831.0 188
34.0906 813.0 188
34.7937 799.0 188
35.6396 785.0 188
36.2164 771.0 188
37.0624 758.0 188
37.7765 745.0 188
38.4796 733.0 188
39.3256 721.0 188
39.9188 710.0 188
40.7483 702.0 188
41.4679 690.0 188
42.2919 682.0 188
43.0115 670.0 188
43.7311 662.0 188
44.5605 653.0 188
45.1538 645.0 188
45.9998 637.0 188
46.7029 630.0 188
47.4170 622.0 188
48.1201 614.0 188
48.8397 608.0 188
49.6857 602.0 188
50.3888 595.0 188
51.2292 589.0 188
51.8280 583.0 188
52.7783 578.0 188
53.3716 572.0 188
53.9484 567.0 188
54.9207 561.0 188
55.4974 556.0 188
56.3434 552.0 188
56.9366 548.0 188
57.6398 543.0 188
58.3594 539.0 188
59.3097 535.0 188
59.9030 532.0 188
60.6226 527.0 188
61.4520 523.0 188
62.1716 520.0 188
62.7484 516.0 188
63.7152 514.0 188
64.4348 511.0 188
65.1379 506.0 188
65.8575 504.0 188
66.4343 502.0 188
67.1539 498.0 188
68.1207 496.0 188
68.7030 494.0 188
69.2963 492.0 188
70.1202 489.0 188
71.0925 486.0 188
71.5594 485.0 188
72.3889 483.0 188
