x y z
-111.087145 37.300226 0.000000
-111.131073 37.309425 0.000000
-111.213756 37.327998 0.000000
-111.248832 37.339647 0.000000
-111.289742 37.346639 0.000000
-111.661020 37.122991 0.000000
-111.691260 37.121126 0.000000
-111.714235 37.125512 0.000000
-111.741114 37.126073 0.000000
-111.758170 37.133703 0.000000
-111.776855 37.141849 0.000000
-111.805762 37.136455 0.000000
-111.819370 37.149943 0.000000
-111.931707 37.028467 0.000000
-111.946863 37.032765 0.000000
-111.963966 37.035513 0.000000
-111.979331 37.036173 0.000000
-111.994406 37.039786 0.000000
-112.002970 37.048566 0.000000
-111.971688 37.168080 0.000000
-111.985870 37.177668 0.000000
-112.001513 37.181200 0.000000
-112.019594 37.185924 0.000000
-112.035620 37.187218 0.000000
-112.050831 37.193725 0.000000
-112.066938 37.196452 0.000000
-112.083617 37.198987 0.000000
-112.100174 37.203695 0.000000
-112.115023 37.205466 0.000000
-112.132896 37.207917 0.000000
-112.149595 37.210687 0.000000
-112.165730 37.209895 0.000000
-112.179925 37.218318 0.000000
-112.195180 37.224043 0.000000
-112.104025 38.938649 0.000000
-112.157827 38.956211 0.000000
-112.212267 38.955566 0.000000
-112.266568 38.956467 0.000000
-112.321597 38.964413 0.000000
-112.376675 38.984137 0.000000
-112.432561 38.988106 0.000000
-112.489944 39.008018 0.000000
-112.546736 39.010671 0.000000
-112.604512 39.018490 0.000000
-112.660854 39.021457 0.000000
-112.724338 39.051927 0.000000
-112.785262 39.058930 0.000000
-112.843947 39.061739 0.000000
-112.908052 39.075363 0.000000
-112.971824 39.088477 0.000000
-113.035012 39.097570 0.000000
-113.102181 39.113279 0.000000
-113.171571 39.130833 0.000000
-113.241421 39.142319 0.000000
-113.312937 39.151707 0.000000
-113.391377 39.182383 0.000000
-113.461090 39.182475 0.000000
-113.541119 39.202151 0.000000
-113.624383 39.219533 0.000000
-113.707222 39.234606 0.000000
-113.793504 39.251283 0.000000
-113.986176 39.451369 0.000000
-114.167017 39.608865 0.000000
-114.185600 39.484460 0.000000
-114.302150 39.521078 0.000000
-114.416872 39.546021 0.000000
-114.633521 39.558453 0.000000
-114.733941 39.546421 0.000000
-114.813803 39.507720 0.000000
-114.873411 39.444367 0.000000
-115.310269 39.798710 0.000000
-115.342951 39.688291 0.000000
-115.472637 39.678834 0.000000
-115.493890 39.560084 0.000000
-115.500387 39.431857 0.000000
-115.514994 39.315613 0.000000
-115.543462 39.214819 0.000000
-115.538872 39.091460 0.000000
-115.568048 38.997032 0.000000
-115.599327 38.904656 0.000000
-115.605742 38.796590 0.000000
-115.650905 38.719897 0.000000
-115.635638 38.602711 0.000000
-115.662259 38.514648 0.000000
-115.679661 38.422504 0.000000
-115.688069 38.330651 0.000000
-115.714429 38.246269 0.000000
-115.718009 38.151615 0.000000
-115.730924 38.064243 0.000000
-115.740733 37.976731 0.000000
-115.747659 37.889287 0.000000
-115.794715 37.820446 0.000000
-115.793328 37.730343 0.000000
-115.805035 37.647079 0.000000
-115.825296 37.567103 0.000000
-115.840123 37.485787 0.000000
-115.836845 37.401229 0.000000
-115.872464 37.325764 0.000000
-115.885378 37.243742 0.000000
-115.912765 37.166615 0.000000
-115.919732 37.085595 0.000000
-115.911900 37.001777 0.000000
-116.131210 36.946400 0.000000
-116.356950 36.882252 0.000000
-114.301667 36.585801 0.000000
-114.316355 36.541916 0.000000
-114.319572 36.495780 0.000000
-114.330267 36.450973 0.000000
-114.336964 36.405828 0.000000
-114.343900 36.360279 0.000000
-114.343088 36.314984 0.000000
-114.356922 36.267901 0.000000
-114.368443 36.218561 0.000000
-114.370982 36.172125 0.000000
-114.383935 36.122793 0.000000
-114.385792 36.074157 0.000000
-114.397855 36.023276 0.000000
-114.409160 35.971536 0.000000
-114.411957 35.921048 0.000000
-114.429598 35.865402 0.000000
-114.429374 35.813986 0.000000
-114.450318 35.755165 0.000000
-114.449097 35.701414 0.000000
-114.463501 35.641296 0.000000
-114.487522 35.574005 0.000000
-114.532832 35.498386 0.000000
-116.003001 34.551835 0.000000
-116.017131 34.437072 0.000000
-116.016943 34.327155 0.000000
-116.073292 34.180979 0.000000
-116.130572 34.026175 0.000000
-116.150246 33.892794 0.000000
-116.061061 33.828699 0.000000
-115.569518 34.062018 0.000000
-115.487800 34.013022 0.000000
-115.430303 33.939076 0.000000
-115.353494 33.885884 0.000000
-115.279027 33.833482 0.000000
-115.234221 33.754557 0.000000
-115.148685 33.711130 0.000000
-114.990064 33.744592 0.000000
-114.873067 33.743869 0.000000
-114.871195 33.621000 0.000000
-116.174959 31.982491 0.000000
-116.053346 31.923587 0.000000
-115.900923 31.901102 0.000000
-115.733329 31.907312 0.000000
-115.585352 31.896771 0.000000
-115.450287 31.867904 0.000000
-115.342483 31.806857 0.000000
-115.213699 31.780437 0.000000
-115.054592 31.803762 0.000000
-114.930208 31.777048 0.000000
-114.803682 31.757954 0.000000
-114.679078 31.739231 0.000000
-114.566655 31.702149 0.000000
-114.438325 31.695316 0.000000
-114.324767 31.665925 0.000000
-114.216204 31.621922 0.000000
-114.091706 31.621198 0.000000
-113.986859 31.573177 0.000000
-113.872453 31.548906 0.000000
-113.748031 31.555681 0.000000
-112.483487 35.668673 0.000000
-112.411635 35.900554 0.000000
-112.396714 35.909926 0.000000
-112.380703 35.923989 0.000000
-112.366742 35.929312 0.000000
-112.352145 35.934888 0.000000
-112.339352 35.936670 0.000000
-112.326474 35.935981 0.000000
-112.315761 35.934382 0.000000
-112.302217 35.930984 0.000000
-112.289515 35.923888 0.000000
-112.276486 35.906069 0.000000
-112.264039 35.896482 0.000000
-112.204846 35.694935 0.000000
-111.807801 33.044022 0.000000
-111.805086 33.513700 0.000000
-112.113426 35.597679 0.000000
-112.094997 35.608169 0.000000
-112.077923 35.621874 0.000000
-112.054338 35.610859 0.000000
-111.876940 35.269165 0.000000
-111.844495 35.264342 0.000000
-111.395803 34.433941 0.000000
-111.380187 34.519766 0.000000
-111.366503 34.602311 0.000000
-111.356380 34.685113 0.000000
-111.341296 34.755911 0.000000
-111.331847 34.828206 0.000000
-111.318473 34.892087 0.000000
-111.306200 34.951764 0.000000
-111.299864 35.014955 0.000000
-111.289937 35.070177 0.000000
-111.277929 35.122791 0.000000
-111.270034 35.175024 0.000000
-111.417329 35.421853 0.000000
-111.565032 36.037437 0.000000
-111.656523 36.118950 0.000000
-111.622152 36.116049 0.000000
-111.580203 36.111961 0.000000
-111.535959 36.130117 0.000000
-111.136357 35.956455 0.000000
-111.130204 35.985919 0.000000
-111.126006 36.014379 0.000000
-111.118991 36.041427 0.000000
-111.119073 36.074172 0.000000
-111.109604 36.099208 0.000000
-111.106403 36.128744 0.000000
-111.099784 36.156327 0.000000
-111.093418 36.182512 0.000000
-111.088044 36.211363 0.000000
-111.087062 36.239690 0.000000
