x y z
-46.863068 26.116336 0.000000
-46.907592 26.136243 0.000000
-46.943107 26.158483 0.000000
-46.981168 26.178165 0.000000
-47.011253 26.200908 0.000000
-47.043593 26.219813 0.000000
-47.470647 26.124956 0.000000
-47.487551 26.138648 0.000000
-47.512909 26.148091 0.000000
-47.525229 26.162466 0.000000
-47.548334 26.170698 0.000000
-47.563046 26.184495 0.000000
-47.583505 26.192562 0.000000
-47.599974 26.203821 0.000000
-47.745758 26.126008 0.000000
-47.755917 26.134790 0.000000
-47.771770 26.141030 0.000000
-47.784141 26.149970 0.000000
-47.799064 26.154116 0.000000
-48.112921 25.909075 0.000000
-47.723055 26.261776 0.000000
-47.737699 26.268780 0.000000
-47.744900 26.286551 0.000000
-47.792048 26.309245 0.000000
-47.806118 26.318036 0.000000
-47.818681 26.328358 0.000000
-47.832712 26.334981 0.000000
-47.847832 26.342274 0.000000
-47.862691 26.351932 0.000000
-47.879194 26.355926 0.000000
-47.891390 26.365960 0.000000
-47.904947 26.373794 0.000000
-47.918714 26.385891 0.000000
-47.931522 26.395900 0.000000
-47.231225 27.887926 0.000000
-47.253216 27.966867 0.000000
-47.304742 27.987052 0.000000
-47.351777 28.016478 0.000000
-47.398584 28.045855 0.000000
-47.446037 28.078963 0.000000
-47.500606 28.090197 0.000000
-47.542783 28.139483 0.000000
-47.595074 28.160503 0.000000
-47.644481 28.185695 0.000000
-47.698089 28.210404 0.000000
-47.749334 28.235581 0.000000
-47.800796 28.266949 0.000000
-47.855558 28.301646 0.000000
-47.910705 28.326438 0.000000
-47.966432 28.359308 0.000000
-48.019051 28.423703 0.000000
-48.079889 28.427761 0.000000
-48.137030 28.464304 0.000000
-48.197138 28.501652 0.000000
-48.258112 28.521905 0.000000
-48.321139 28.561032 0.000000
-48.383755 28.584791 0.000000
-48.453043 28.644613 0.000000
-48.519463 28.666077 0.000000
-48.591642 28.728751 0.000000
-48.661380 28.755788 0.000000
-48.736798 28.798223 0.000000
-48.812368 28.832764 0.000000
-48.940192 29.121506 0.000000
-49.040249 29.219872 0.000000
-49.119125 29.210808 0.000000
-49.220470 29.290729 0.000000
-49.415120 29.363491 0.000000
-49.515292 29.396727 0.000000
-49.590303 29.353365 0.000000
-49.701507 29.403877 0.000000
-49.988751 29.867899 0.000000
-50.058855 29.779371 0.000000
-50.167850 29.784434 0.000000
-50.246040 29.714536 0.000000
-50.291354 29.587582 0.000000
-50.352307 29.497111 0.000000
-50.409988 29.405429 0.000000
-50.445422 29.284084 0.000000
-50.512417 29.214242 0.000000
-50.569781 29.132031 0.000000
-50.619008 29.045016 0.000000
-50.664310 28.954039 0.000000
-50.703890 28.853822 0.000000
-50.757817 28.780083 0.000000
-50.810984 28.708658 0.000000
-50.843074 28.611903 0.000000
-50.887621 28.533250 0.000000
-50.934993 28.460662 0.000000
-50.968447 28.374231 0.000000
-51.016407 28.303514 0.000000
-51.041943 28.212274 0.000000
-51.086524 28.142328 0.000000
-51.153879 28.090231 0.000000
-51.204705 28.024208 0.000000
-51.224088 27.933662 0.000000
-51.267924 27.864955 0.000000
-51.307145 27.790928 0.000000
-51.352228 27.722319 0.000000
-51.394698 27.652069 0.000000
-51.405446 27.564588 0.000000
-51.469927 27.508461 0.000000
-51.507265 27.438939 0.000000
-51.525600 27.355515 0.000000
-51.936376 27.461233 0.000000
-50.329766 26.639717 0.000000
-50.132236 26.503984 0.000000
-50.134476 26.454724 0.000000
-50.152014 26.415140 0.000000
-50.181033 26.376905 0.000000
-50.206404 26.338558 0.000000
-50.226503 26.296969 0.000000
-50.242082 26.253838 0.000000
-50.272400 26.214560 0.000000
-50.296306 26.171835 0.000000
-50.313195 26.128276 0.000000
-50.342958 26.086476 0.000000
-50.358997 26.041702 0.000000
-50.385664 25.998378 0.000000
-50.414340 25.952544 0.000000
-50.430959 25.905896 0.000000
-50.461073 25.858799 0.000000
-50.485903 25.810304 0.000000
-50.513630 25.763250 0.000000
-50.538828 25.713201 0.000000
-50.558632 25.661570 0.000000
-50.602501 25.608244 0.000000
-50.651988 25.551090 0.000000
-50.738635 25.490421 0.000000
-52.408753 25.056899 0.000000
-52.455817 24.952429 0.000000
-52.543060 24.838916 0.000000
-52.742852 24.691670 0.000000
-52.709389 24.595319 0.000000
-52.631555 24.509257 0.000000
-52.160748 24.544877 0.000000
-52.100760 24.468687 0.000000
-52.082798 24.380262 0.000000
-52.056812 24.296663 0.000000
-51.970999 24.233528 0.000000
-51.954728 24.143024 0.000000
-51.923992 24.059342 0.000000
-51.867918 23.985202 0.000000
-51.663532 23.990719 0.000000
-51.617841 23.918194 0.000000
-53.367602 22.681815 0.000000
-53.215008 22.620643 0.000000
-53.065850 22.564257 0.000000
-52.930565 22.501381 0.000000
-52.808447 22.433092 0.000000
-52.709891 22.350137 0.000000
-52.586428 22.290601 0.000000
-52.494962 22.205819 0.000000
-52.383841 22.141134 0.000000
-52.241042 22.105841 0.000000
-52.134014 22.031312 0.000000
-51.994781 22.003113 0.000000
-51.906650 21.924373 0.000000
-51.807472 21.860116 0.000000
-51.686100 21.820401 0.000000
-51.594735 21.746014 0.000000
-51.477475 21.708747 0.000000
-51.388031 21.635862 0.000000
-51.307225 21.550806 0.000000
-51.202540 21.500995 0.000000
-48.698340 25.042715 0.000000
-48.578016 25.197243 0.000000
-48.546830 25.219257 0.000000
-48.526212 25.228118 0.000000
-48.510607 25.231747 0.000000
-48.495192 25.231637 0.000000
-48.483120 25.231447 0.000000
-48.472432 25.225582 0.000000
-48.460635 25.219039 0.000000
-48.450431 25.213669 0.000000
-48.442131 25.203381 0.000000
-48.437429 25.176374 0.000000
-48.424896 25.167423 0.000000
-48.364130 24.862858 0.000000
-48.345046 24.857326 0.000000
-48.324897 24.854154 0.000000
-48.306214 24.818979 0.000000
-48.250276 24.435208 0.000000
-48.221035 24.422536 0.000000
-48.059724 23.523592 0.000000
-48.017622 23.604310 0.000000
-47.979829 23.674300 0.000000
-47.941437 23.747227 0.000000
-47.906204 23.805294 0.000000
-47.872947 23.861711 0.000000
-47.843545 23.925202 0.000000
-47.812187 23.974989 0.000000
-47.782885 24.025240 0.000000
-47.756044 24.073936 0.000000
-47.731345 24.126570 0.000000
-47.709064 24.176159 0.000000
-47.764766 24.437721 0.000000
-47.712162 25.071069 0.000000
-47.773592 25.178860 0.000000
-47.721909 25.142821 0.000000
-47.705382 25.150587 0.000000
-47.672129 25.142364 0.000000
-47.647971 25.145419 0.000000
-47.329224 24.855831 0.000000
-47.318278 24.885649 0.000000
-47.301059 24.908858 0.000000
-47.287102 24.934638 0.000000
-47.272216 24.960231 0.000000
-47.257609 24.984508 0.000000
-47.244806 25.009498 0.000000
-47.233895 25.036797 0.000000
-47.219784 25.059229 0.000000
-47.205968 25.084618 0.000000
-47.190276 25.105656 0.000000
-47.177704 25.130927 0.000000
-47.162698 25.155212 0.000000
-47.151445 25.180721 0.000000
-47.137835 25.203908 0.000000
-47.120364 25.227331 0.000000
-47.105948 25.251617 0.000000
-47.096019 25.277132 0.000000
-47.079271 25.300463 0.000000
-47.063110 25.324719 0.000000
-47.050459 25.351542 0.000000
-47.037864 25.375298 0.000000
-47.074466 25.417390 0.000000
-47.071012 25.444537 0.000000
-47.058421 25.469481 0.000000
-47.039781 25.494548 0.000000
-46.964938 25.508060 0.000000
-46.949800 25.534777 0.000000
-46.934374 25.562668 0.000000
-46.919005 25.589234 0.000000
-46.906991 25.618487 0.000000
-47.083413 25.665107 0.000000
-47.087554 25.690742 0.000000
-47.095699 25.718781 0.000000
-47.102252 25.745151 0.000000
-47.102118 25.770141 0.000000
-47.089568 25.796388 0.000000
-47.086640 25.823219 0.000000
-47.079451 25.849038 0.000000
-47.068720 25.876655 0.000000
-47.066070 25.903784 0.000000
-47.059192 25.930858 0.000000
