x y z
1.131987 -1.043788 0.000000
1.115003 -0.991768 0.000000
1.100718 -0.942919 0.000000
1.085884 -0.896505 0.000000
1.070559 -0.850494 0.000000
1.057222 -0.810018 0.000000
1.043727 -0.770955 0.000000
1.032235 -0.736954 0.000000
0.817336 -0.551277 0.000000
0.666985 -0.200135 0.000000
0.664483 -0.177547 0.000000
0.661217 -0.166134 0.000000
0.646429 -0.155000 0.000000
0.647057 -0.145896 0.000000
0.643412 -0.133486 0.000000
0.639428 -0.125038 0.000000
0.636447 -0.114207 0.000000
0.632834 -0.104201 0.000000
0.628911 -0.093818 0.000000
0.624023 -0.082560 0.000000
0.621743 -0.073800 0.000000
0.618369 -0.062568 0.000000
0.615331 -0.054437 0.000000
0.611117 -0.043907 0.000000
0.608957 -0.034062 0.000000
0.606257 -0.024093 0.000000
0.603608 -0.014883 0.000000
0.596631 -0.006178 0.000000
0.595208 0.003562 0.000000
0.755453 0.111551 0.000000
0.751700 0.125391 0.000000
0.747493 0.138925 0.000000
0.742579 0.154082 0.000000
0.738390 0.168802 0.000000
0.733729 0.183654 0.000000
0.727652 0.198662 0.000000
0.723782 0.213388 0.000000
0.719465 0.229470 0.000000
0.716533 0.243619 0.000000
0.710631 0.259853 0.000000
0.706417 0.277376 0.000000
0.700356 0.291918 0.000000
0.696263 0.309394 0.000000
0.691056 0.324664 0.000000
0.686104 0.344891 0.000000
0.681444 0.360830 0.000000
0.674286 0.380343 0.000000
0.668525 0.397078 0.000000
0.665156 0.417930 0.000000
0.658917 0.437134 0.000000
0.650132 0.458126 0.000000
0.645269 0.477554 0.000000
0.639160 0.499624 0.000000
0.631742 0.522112 0.000000
0.624875 0.544953 0.000000
0.616064 0.569101 0.000000
0.609816 0.593861 0.000000
0.600695 0.620630 0.000000
0.594081 0.647553 0.000000
0.563013 0.636491 0.000000
0.555499 0.665430 0.000000
0.530527 0.661461 0.000000
0.518107 0.681545 0.000000
0.506797 0.712025 0.000000
0.533964 0.839755 0.000000
0.522528 0.876525 0.000000
0.508885 0.917958 0.000000
0.495932 0.959395 0.000000
0.481328 1.004394 0.000000
0.464419 1.054544 0.000000
0.375436 0.801186 0.000000
0.353509 0.806326 0.000000
0.332826 0.817592 0.000000
0.312847 0.830285 0.000000
0.292956 0.851828 0.000000
0.271059 0.870326 0.000000
0.251114 0.893160 0.000000
0.229941 0.925645 0.000000
0.206207 0.949490 0.000000
0.181329 0.989319 0.000000
0.061377 2.297131 0.000000
-0.005657 2.505831 0.000000
-0.074245 2.607950 0.000000
-0.146268 2.719742 0.000000
-0.229755 2.861090 0.000000
-0.296014 2.834763 0.000000
-0.363693 2.839836 0.000000
-0.433743 2.840197 0.000000
-0.492464 2.782865 0.000000
-0.545840 2.715416 0.000000
-0.571546 2.551550 0.000000
-0.631455 2.530744 0.000000
-0.691207 2.512434 0.000000
-0.751514 2.493268 0.000000
-0.828638 2.521817 0.000000
-0.249701 0.836618 0.000000
-0.270607 0.822908 0.000000
-0.284775 0.792974 0.000000
-0.307748 0.784507 0.000000
-0.331721 0.777718 0.000000
-0.354843 0.774471 0.000000
-0.378746 0.767104 0.000000
-0.404127 0.759960 0.000000
-0.450003 0.742029 0.000000
-0.433494 0.670608 0.000000
-0.449480 0.651993 0.000000
-0.471612 0.644047 0.000000
-0.499742 0.643495 0.000000
-0.582905 0.708096 0.000000
-0.614217 0.704226 0.000000
-0.639686 0.694760 0.000000
-0.666506 0.684648 0.000000
-0.699115 0.679598 0.000000
-0.757064 0.700387 0.000000
-2.363534 1.980985 0.000000
-2.452334 1.958574 0.000000
-2.546087 1.936974 0.000000
-2.614260 1.891762 0.000000
-2.736595 1.884775 0.000000
-2.823339 1.848504 0.000000
-2.928343 1.821354 0.000000
-3.026018 1.787079 0.000000
-3.145832 1.760080 0.000000
-3.446945 1.833327 0.000000
-3.590358 1.804490 0.000000
-3.729820 1.770668 0.000000
-3.862390 1.726943 0.000000
-4.085735 1.604536 0.000000
-4.059528 1.483310 0.000000
