x y z
-106.512134 37.053878 0.000000
-106.560975 37.062148 0.000000
-106.602310 37.073551 0.000000
-106.645539 37.081567 0.000000
-106.682695 37.091524 0.000000
-106.721782 37.100003 0.000000
-106.751829 37.114465 0.000000
-107.126449 36.889515 0.000000
-107.150786 36.894244 0.000000
-107.174661 36.897172 0.000000
-107.192824 36.905802 0.000000
-107.212693 36.911361 0.000000
-107.253792 36.893706 0.000000
-107.257387 36.916500 0.000000
-107.370300 36.804894 0.000000
-107.388220 36.803059 0.000000
-107.401565 36.808649 0.000000
-107.418513 36.809048 0.000000
-107.435700 36.811547 0.000000
-107.448417 36.817056 0.000000
-107.420449 36.953330 0.000000
-107.437560 36.958073 0.000000
-107.459844 36.949895 0.000000
-107.470991 36.962642 0.000000
-107.488471 36.964656 0.000000
-107.504592 36.969749 0.000000
-107.521264 36.974356 0.000000
-107.536791 36.975813 0.000000
-107.552568 36.980141 0.000000
-107.568357 36.985130 0.000000
-107.587406 36.982811 0.000000
-107.600933 36.989314 0.000000
-107.616854 36.992684 0.000000
-107.633305 36.998825 0.000000
-107.646707 37.013950 0.000000
-107.432527 38.742957 0.000000
-107.493294 38.711034 0.000000
-107.546445 38.708237 0.000000
-107.600279 38.730900 0.000000
-107.654280 38.738317 0.000000
-107.709846 38.746069 0.000000
-107.763022 38.761318 0.000000
-107.819388 38.768353 0.000000
-107.875173 38.784156 0.000000
-107.930863 38.796752 0.000000
-107.987905 38.801008 0.000000
-108.046305 38.807367 0.000000
-108.104548 38.823798 0.000000
-108.166638 38.844227 0.000000
-108.225485 38.851219 0.000000
-108.288838 38.869306 0.000000
-108.344014 38.845368 0.000000
-108.414593 38.893780 0.000000
-108.482543 38.910830 0.000000
-108.546435 38.911492 0.000000
-108.617455 38.933912 0.000000
-108.688282 38.949973 0.000000
-108.760982 38.968438 0.000000
-108.838433 38.991659 0.000000
-108.908866 38.990567 0.000000
-108.996799 39.027440 0.000000
-109.069795 39.025843 0.000000
-109.156197 39.044133 0.000000
-109.255682 39.087143 0.000000
-109.448585 39.289083 0.000000
