x y z
0.456676 -0.058831 0.000000
0.463754 -0.049433 0.000000
0.471173 -0.039129 0.000000
0.479449 -0.025223 0.000000
0.489572 -0.015843 0.000000
0.499462 -0.003453 0.000000
0.450995 0.008895 0.000000
0.445710 0.021017 0.000000
0.441254 0.031508 0.000000
0.442679 0.043200 0.000000
0.443685 0.055731 0.000000
0.449548 0.066229 0.000000
0.457383 0.079933 0.000000
0.488355 0.096515 0.000000
1.914599 0.493652 0.000000
1.891626 0.537200 0.000000
2.374071 0.867490 0.000000
2.221579 0.941400 0.000000
2.490898 1.127782 0.000000
0.265063 0.143181 0.000000
0.257212 0.148997 0.000000
0.242661 0.148591 0.000000
0.211952 0.145556 0.000000
0.201978 0.147177 0.000000
0.194888 0.152049 0.000000
0.198563 0.160509 0.000000
0.189752 0.160732 0.000000
0.183192 0.162370 0.000000
0.167360 0.163576 0.000000
0.165702 0.162749 0.000000
0.160177 0.168985 0.000000
0.152257 0.177526 0.000000
0.155122 0.179044 0.000000
0.148847 0.189504 0.000000
0.151765 0.195450 0.000000
0.154312 0.203845 0.000000
0.150049 0.215154 0.000000
0.146921 0.221450 0.000000
0.150774 0.247646 0.000000
0.132447 0.240010 0.000000
0.131932 0.273714 0.000000
0.127814 0.286923 0.000000
0.116991 0.316474 0.000000
0.104810 0.319197 0.000000
0.098766 0.322991 0.000000
0.093485 0.336054 0.000000
0.107961 0.405209 0.000000
0.099258 0.408522 0.000000
0.085216 0.398487 0.000000
0.075120 0.411304 0.000000
0.067587 0.424858 0.000000
0.060696 0.443917 0.000000
0.048413 0.443290 0.000000
0.041637 0.475718 0.000000
0.030387 0.472937 0.000000
0.019989 0.488138 0.000000
-0.118471 3.869486 0.000000
-0.229003 4.151416 0.000000
-1.744236 5.589644 0.000000
-1.835945 5.401233 0.000000
-1.987118 5.397071 0.000000
-0.241863 0.420836 0.000000
-0.132400 0.106494 0.000000
-0.137016 0.104855 0.000000
-1.595428 1.165805 0.000000
-1.597243 1.105706 0.000000
-1.618010 1.062169 0.000000
-1.521934 0.941597 0.000000
-1.551551 0.908644 0.000000
-2.929334 1.562900 0.000000
-4.363152 2.210778 0.000000
-0.149741 0.023739 0.000000
-0.144216 0.015726 0.000000
-0.140685 0.014309 0.000000
-0.139223 0.007152 0.000000
-0.136502 0.006751 0.000000
-0.124371 -0.071104 0.000000
-0.653436 -0.455948 0.000000
-0.651986 -0.478053 0.000000
-0.664479 -0.509995 0.000000
-0.754337 -0.603078 0.000000
-0.767769 -0.644531 0.000000
-0.743851 -0.657989 0.000000
-0.757697 -0.699906 0.000000
-1.202071 -1.257800 0.000000
-1.115860 -1.228953 0.000000
-1.032935 -1.198334 0.000000
-0.954588 -1.165043 0.000000
-0.886601 -1.140743 0.000000
-0.822922 -1.115069 0.000000
-0.765272 -1.093484 0.000000
-0.710032 -1.074001 0.000000
-0.658889 -1.052570 0.000000
-0.613037 -1.037500 0.000000
-0.567685 -1.019463 0.000000
-0.525765 -0.999823 0.000000
-0.485195 -0.981522 0.000000
-0.446860 -0.967983 0.000000
-0.414454 -0.957274 0.000000
-0.379522 -0.943934 0.000000
-0.347383 -0.931156 0.000000
-0.317454 -0.919552 0.000000
-0.288644 -0.907198 0.000000
-0.259410 -0.895119 0.000000
-0.232228 -0.883884 0.000000
-0.206732 -0.870600 0.000000
-0.181801 -0.862518 0.000000
-0.054500 -0.362386 0.000000
-0.049710 -0.846293 0.000000
-0.029048 -0.847105 0.000000
-0.009677 -0.831400 0.000000
0.011520 -0.822450 0.000000
0.032538 -0.814445 0.000000
0.052122 -0.795195 0.000000
0.068970 -0.778923 0.000000
0.105263 -0.755502 0.000000
0.123643 -0.747923 0.000000
0.140171 -0.740459 0.000000
0.157870 -0.735373 0.000000
0.176126 -0.729415 0.000000
0.192367 -0.722470 0.000000
0.209219 -0.715163 0.000000
0.226718 -0.708214 0.000000
0.242862 -0.701777 0.000000
0.262069 -0.696113 0.000000
0.278345 -0.688929 0.000000
0.295642 -0.683554 0.000000
0.312087 -0.677545 0.000000
0.329703 -0.671880 0.000000
0.346694 -0.664333 0.000000
0.364743 -0.655638 0.000000
0.203061 -0.311350 0.000000
0.215185 -0.313379 0.000000
0.180668 -0.243002 0.000000
0.180668 -0.230915 0.000000
0.189922 -0.237773 0.000000
0.205178 -0.242520 0.000000
0.203892 -0.224317 0.000000
0.215405 -0.229726 0.000000
0.218746 -0.219978 0.000000
0.208837 -0.197963 0.000000
0.212514 -0.196703 0.000000
0.216834 -0.191790 0.000000
0.223397 -0.181933 0.000000
0.220267 -0.170353 0.000000
0.221960 -0.166966 0.000000
0.228378 -0.162594 0.000000
0.234017 -0.158195 0.000000
0.240318 -0.156350 0.000000
0.250507 -0.149239 0.000000
0.259199 -0.149851 0.000000
0.273356 -0.150591 0.000000
0.503512 -0.252817 0.000000
0.489885 -0.230142 0.000000
0.481694 -0.211542 0.000000
0.474419 -0.194398 0.000000
0.468057 -0.178121 0.000000
0.462692 -0.162494 0.000000
0.459534 -0.146941 0.000000
0.454403 -0.134401 0.000000
0.452240 -0.120166 0.000000
0.450501 -0.109439 0.000000
0.449842 -0.095739 0.000000
0.449499 -0.085701 0.000000
0.450536 -0.073140 0.000000
