x y z
-1.514413 -1.345663 0.000000
-1.459695 -1.526488 0.000000
-1.389210 -1.621643 0.000000
-1.382782 -1.586230 0.000000
-1.365539 -1.588460 0.000000
-1.354636 -1.573430 0.000000
-1.344430 -1.559646 0.000000
-1.334425 -1.543331 0.000000
-1.314767 -1.546026 0.000000
-0.846658 -2.365255 0.000000
-0.807659 -2.357807 0.000000
-1.513597 -1.096194 0.000000
-1.511878 -1.094652 0.000000
-1.507744 -1.091409 0.000000
-1.506838 -1.090148 0.000000
-1.229430 -1.267584 0.000000
-1.227621 -1.256836 0.000000
-1.218783 -1.246377 0.000000
-1.210581 -1.241415 0.000000
-1.200753 -1.234879 0.000000
-1.185561 -1.229007 0.000000
-1.214458 -1.198831 0.000000
-1.218314 -1.184823 0.000000
-1.212465 -1.174768 0.000000
-1.203380 -1.166521 0.000000
-1.243909 -1.137461 0.000000
-1.243628 -1.124523 0.000000
-1.236642 -1.119577 0.000000
-1.218105 -1.117485 0.000000
-1.212065 -1.105812 0.000000
-1.144197 -1.095492 0.000000
-1.143628 -1.083712 0.000000
-1.141694 -1.072618 0.000000
-1.136008 -1.059713 0.000000
-1.131915 -1.050931 0.000000
-1.110180 -1.042174 0.000000
-1.098226 -1.030034 0.000000
-1.085139 -1.018897 0.000000
-1.066330 -1.008578 0.000000
-1.078503 -0.994132 0.000000
-1.081819 -0.979886 0.000000
-1.075385 -0.967760 0.000000
-1.065809 -0.954320 0.000000
-1.051500 -0.940919 0.000000
-1.058532 -0.928191 0.000000
-1.061060 -0.912470 0.000000
-1.034721 -0.897327 0.000000
-1.049043 -0.883842 0.000000
-1.070483 -0.873767 0.000000
-1.075380 -0.860338 0.000000
-1.085288 -0.850722 0.000000
-1.098912 -0.838527 0.000000
-1.111688 -0.830195 0.000000
-1.115707 -0.816818 0.000000
-1.117849 -0.803082 0.000000
-1.117289 -0.790176 0.000000
-1.109963 -0.774051 0.000000
-1.505048 -0.907965 0.000000
2.936201 2.359240 0.000000
2.898051 2.509025 0.000000
-1.522239 -0.839639 0.000000
-1.525165 -0.835491 0.000000
-0.876848 0.957180 0.000000
-0.958120 0.881008 0.000000
-1.025175 0.837189 0.000000
-1.080692 0.820398 0.000000
-1.124985 0.834524 0.000000
-1.169935 0.848662 0.000000
-1.221215 0.833051 0.000000
-1.274355 0.808444 0.000000
-1.319330 0.819003 0.000000
-1.365428 0.814427 0.000000
-1.603517 -0.856544 0.000000
-1.606871 -0.859928 0.000000
-1.613954 -0.862737 0.000000
-1.613283 -0.864929 0.000000
-1.616342 -0.867291 0.000000
-1.621691 -0.869601 0.000000
-1.686158 -0.899713 0.000000
-2.296784 -0.420912 0.000000
-2.375222 -0.447158 0.000000
-2.405661 -0.455110 0.000000
-2.449151 -0.455299 0.000000
-2.537214 -0.428809 0.000000
-2.676431 -0.374390 0.000000
-3.170780 -0.179400 0.000000
-3.189523 -0.218099 0.000000
-3.121506 -0.299808 0.000000
-3.065952 -0.371250 0.000000
-3.010006 -0.436160 0.000000
-2.961985 -0.496646 0.000000
-2.913792 -0.551508 0.000000
-2.874198 -0.601882 0.000000
-2.837858 -0.648100 0.000000
-2.803076 -0.691028 0.000000
-2.768568 -0.731228 0.000000
-2.737113 -0.769252 0.000000
-2.711074 -0.802438 0.000000
-2.682605 -0.835960 0.000000
-2.655013 -0.868539 0.000000
-2.633198 -0.896334 0.000000
-2.608070 -0.925134 0.000000
-2.587431 -0.952857 0.000000
-2.563765 -0.977903 0.000000
-2.544713 -1.004856 0.000000
-2.522783 -1.027373 0.000000
-2.505086 -1.048836 0.000000
-2.483545 -1.070644 0.000000
-2.465892 -1.092562 0.000000
-1.940204 -1.058690 0.000000
-1.933739 -1.076535 0.000000
-1.930341 -1.084061 0.000000
-1.921829 -1.091489 0.000000
-1.914735 -1.097689 0.000000
-1.907274 -1.104359 0.000000
-1.897788 -1.109347 0.000000
-1.892136 -1.116325 0.000000
-1.884065 -1.124500 0.000000
-1.876331 -1.129378 0.000000
-1.869796 -1.133665 0.000000
-1.860841 -1.137389 0.000000
-1.853652 -1.144696 0.000000
-1.850613 -1.147907 0.000000
-1.844164 -1.153622 0.000000
-1.837202 -1.161004 0.000000
-1.832450 -1.163884 0.000000
-1.828046 -1.168661 0.000000
-1.822684 -1.174419 0.000000
-1.818751 -1.178505 0.000000
-1.810157 -1.185859 0.000000
-1.804314 -1.185617 0.000000
-1.794259 -1.192879 0.000000
-1.791019 -1.198496 0.000000
-1.772914 -1.194097 0.000000
-1.769084 -1.194458 0.000000
-1.757730 -1.198650 0.000000
-1.757009 -1.202384 0.000000
-1.752218 -1.207850 0.000000
-1.748600 -1.215308 0.000000
-1.743526 -1.217510 0.000000
-1.739854 -1.217210 0.000000
-1.733831 -1.220662 0.000000
-1.723352 -1.225236 0.000000
-1.721516 -1.225093 0.000000
-1.711993 -1.228290 0.000000
-1.706240 -1.229636 0.000000
-1.697020 -1.233125 0.000000
-1.693546 -1.235073 0.000000
-1.692242 -1.236123 0.000000
-1.680351 -1.240679 0.000000
-1.677552 -1.241068 0.000000
-1.671842 -1.242826 0.000000
-1.668640 -1.245047 0.000000
-1.660459 -1.247445 0.000000
-1.656680 -1.249106 0.000000
-1.649324 -1.250919 0.000000
-1.642102 -1.253245 0.000000
-1.636222 -1.255416 0.000000
-1.631423 -1.257563 0.000000
-1.624869 -1.259286 0.000000
-1.614248 -1.262596 0.000000
-1.611986 -1.265213 0.000000
-1.606598 -1.268157 0.000000
-1.596998 -1.271980 0.000000
-1.592047 -1.275637 0.000000
-1.584142 -1.280313 0.000000
-1.579374 -1.285523 0.000000
-1.572140 -1.291196 0.000000
-1.565821 -1.297829 0.000000
-1.555129 -1.302236 0.000000
-1.547221 -1.309339 0.000000
-1.540585 -1.317303 0.000000
-1.529345 -1.326271 0.000000
