x y z
-1.998009 -0.267878 0.000000
-1.991853 -0.270323 0.000000
-1.980236 -0.273486 0.000000
-1.976924 -0.277505 0.000000
-1.969376 -0.152023 0.000000
-1.961047 -0.152522 0.000000
-1.962583 -0.153455 0.000000
-1.959261 -0.153300 0.000000
-1.955978 -0.152815 0.000000
-1.949666 -0.151646 0.000000
-1.949225 -0.152319 0.000000
-1.945679 -0.152801 0.000000
-1.939970 -0.152866 0.000000
-1.938184 -0.154175 0.000000
-1.340536 -1.239209 0.000000
-1.756342 -0.383878 0.000000
-1.750757 -0.368250 0.000000
-1.742478 -0.365136 0.000000
-1.727853 -0.366175 0.000000
-1.716800 -0.367350 0.000000
-1.708343 -0.360513 0.000000
-1.702350 -0.348538 0.000000
-1.693348 -0.341110 0.000000
-1.684402 -0.338417 0.000000
-1.668617 -0.336882 0.000000
-1.663697 -0.298772 0.000000
-1.669865 -0.274847 0.000000
-1.663557 -0.269441 0.000000
-1.678608 -0.240981 0.000000
-1.676717 -0.231068 0.000000
-1.670397 -0.224461 0.000000
-1.656399 -0.225411 0.000000
-1.642382 -0.223217 0.000000
-1.634740 -0.217642 0.000000
-1.623053 -0.209966 0.000000
-1.608373 -0.210501 0.000000
-1.597559 -0.201623 0.000000
-1.589934 -0.195885 0.000000
-1.583084 -0.187078 0.000000
-1.577278 -0.177452 0.000000
-1.573137 -0.169366 0.000000
-1.568100 -0.158055 0.000000
-1.502230 -0.146273 0.000000
-1.499080 -0.134768 0.000000
-1.492354 -0.124282 0.000000
-1.497876 -0.108430 0.000000
-1.489252 -0.099595 0.000000
-1.483071 -0.086825 0.000000
-1.470598 -0.077554 0.000000
-1.444600 -0.066096 0.000000
-1.437269 -0.055172 0.000000
-1.441805 -0.040976 0.000000
-1.440463 -0.027259 0.000000
-1.439203 -0.015097 0.000000
-1.461324 -0.000408 0.000000
-1.469776 0.012719 0.000000
-1.472594 0.026104 0.000000
-1.470372 0.038467 0.000000
-1.446739 0.067647 0.000000
-1.501193 0.071034 0.000000
-1.507001 0.084228 0.000000
-1.507019 0.096272 0.000000
-1.503342 0.107949 0.000000
-1.500816 0.120993 0.000000
-1.490581 0.137725 0.000000
-1.539451 0.198913 0.000000
-1.852951 0.107081 0.000000
-1.853451 0.114085 0.000000
-0.712096 1.655738 0.000000
-0.797088 1.630387 0.000000
-0.876577 1.602874 0.000000
-0.933397 1.607400 0.000000
-0.977689 1.625900 0.000000
-1.030673 1.629591 0.000000
-1.065446 1.667829 0.000000
-1.132322 1.641348 0.000000
-1.937141 0.113660 0.000000
-1.944416 0.113044 0.000000
-1.948516 0.111680 0.000000
-1.948779 0.109435 0.000000
-1.954288 0.108738 0.000000
-1.958960 0.107963 0.000000
-2.030650 0.097737 0.000000
-2.033560 0.105747 0.000000
-2.050849 0.128279 0.000000
-2.079161 0.118056 0.000000
-2.411951 0.695049 0.000000
-2.457210 0.690693 0.000000
-2.477220 0.680462 0.000000
-2.500898 0.679576 0.000000
-2.524489 0.674073 0.000000
-2.565866 0.690788 0.000000
-2.590889 0.684637 0.000000
-2.643545 0.709031 0.000000
-3.194056 1.150174 0.000000
-3.162367 1.063753 0.000000
-3.134090 0.983520 0.000000
-3.106588 0.909973 0.000000
-3.081270 0.842073 0.000000
-3.060842 0.782233 0.000000
-3.039126 0.726914 0.000000
-3.018811 0.672962 0.000000
-3.003246 0.625257 0.000000
-2.984015 0.576187 0.000000
-2.969874 0.534629 0.000000
-2.953032 0.492818 0.000000
-2.937917 0.454804 0.000000
-2.922011 0.416834 0.000000
-2.909051 0.382154 0.000000
-2.897169 0.349617 0.000000
-2.885557 0.317306 0.000000
-2.872114 0.285063 0.000000
-2.860748 0.257157 0.000000
-2.851239 0.229735 0.000000
-2.839101 0.201011 0.000000
-2.829806 0.176933 0.000000
-2.823693 0.066454 0.000000
-2.818243 0.043233 0.000000
-2.812343 0.021745 0.000000
-2.803422 -0.000373 0.000000
-2.790672 -0.019548 0.000000
-2.785887 -0.042276 0.000000
-2.767649 -0.061006 0.000000
-2.748490 -0.078827 0.000000
-2.716203 -0.134618 0.000000
-2.709741 -0.152103 0.000000
-2.702949 -0.168944 0.000000
-2.697434 -0.186122 0.000000
-2.691688 -0.205450 0.000000
-2.683925 -0.221653 0.000000
-2.449879 -0.175853 0.000000
-2.417960 -0.179497 0.000000
-2.425024 -0.194853 0.000000
-2.252390 -0.147501 0.000000
-2.245730 -0.153335 0.000000
-2.236788 -0.156583 0.000000
-2.228691 -0.164105 0.000000
-2.223401 -0.165754 0.000000
-2.214519 -0.171648 0.000000
-2.207845 -0.173665 0.000000
-2.201162 -0.176826 0.000000
-2.192512 -0.179875 0.000000
-2.183889 -0.182946 0.000000
-2.174535 -0.190397 0.000000
-2.165999 -0.190640 0.000000
-2.143023 -0.184766 0.000000
-2.143626 -0.187349 0.000000
-2.140553 -0.195534 0.000000
-2.134321 -0.201489 0.000000
-2.131048 -0.198702 0.000000
-2.126119 -0.206707 0.000000
-2.127843 -0.211724 0.000000
-2.116289 -0.217549 0.000000
-2.114587 -0.217522 0.000000
