x y z
1.492566 -0.194849 0.000000
1.732728 -0.190840 0.000000
1.996385 -0.176471 0.000000
1.992679 -0.129283 0.000000
1.529709 0.017481 0.000000
0.491376 0.047571 0.000000
0.471544 0.056227 0.000000
0.454026 0.067640 0.000000
0.260768 0.053366 0.000000
0.241169 0.057241 0.000000
0.224525 0.057102 0.000000
0.221726 0.061665 0.000000
0.221002 0.065218 0.000000
0.222498 0.070451 0.000000
0.374080 0.163595 0.000000
0.377515 0.171746 0.000000
0.384145 0.187946 0.000000
0.377942 0.193285 0.000000
0.375758 0.202763 0.000000
0.383513 0.219018 0.000000
0.376844 0.226291 0.000000
0.379279 0.235898 0.000000
0.376031 0.245859 0.000000
0.372825 0.258192 0.000000
0.370020 0.268752 0.000000
0.360353 0.273884 0.000000
0.345924 0.275687 0.000000
0.336206 0.279736 0.000000
0.346486 0.299901 0.000000
0.359160 0.325229 0.000000
0.354066 0.337447 0.000000
0.357410 0.356498 0.000000
0.343229 0.359582 0.000000
0.331023 0.360994 0.000000
0.326306 0.371176 0.000000
0.328617 0.391437 0.000000
0.312671 0.389997 0.000000
0.266093 0.348349 0.000000
0.257609 0.349387 0.000000
0.247272 0.353294 0.000000
0.241203 0.359989 0.000000
0.235751 0.371206 0.000000
0.229875 0.384563 0.000000
0.234351 0.412451 0.000000
1.207230 3.021939 0.000000
1.196968 3.224741 0.000000
1.194587 3.483631 0.000000
1.192888 3.786055 0.000000
1.176258 4.082747 0.000000
0.195878 5.866231 0.000000
0.048971 5.626707 0.000000
-0.090532 5.684883 0.000000
-0.416493 3.723378 0.000000
-0.482137 3.522921 0.000000
-0.049088 0.453132 0.000000
-0.052699 0.128508 0.000000
-1.335597 1.295361 0.000000
-1.361368 1.254643 0.000000
-1.398659 1.224779 0.000000
-1.451599 1.209519 0.000000
-1.943421 1.309597 0.000000
-3.032178 1.928898 0.000000
-0.097540 0.050529 0.000000
-0.095249 0.045905 0.000000
-0.092603 0.041278 0.000000
-0.090544 0.037015 0.000000
-0.088610 0.032925 0.000000
-0.086564 0.028950 0.000000
-0.085414 0.023389 0.000000
-0.084137 0.021608 0.000000
-0.084140 0.013912 0.000000
-0.083588 0.010496 0.000000
-0.082547 0.011304 0.000000
-0.081930 0.007942 0.000000
-0.081231 0.004578 0.000000
-0.080700 0.001282 0.000000
-0.079978 -0.004028 0.000000
-0.079256 -0.007041 0.000000
-0.076654 -0.017682 0.000000
-0.075679 -0.022846 0.000000
-0.075406 -0.021690 0.000000
-0.073790 -0.027715 0.000000
-0.072677 -0.031864 0.000000
-0.094405 -0.048399 0.000000
-0.853016 -0.373309 0.000000
-0.864842 -0.406463 0.000000
-1.516705 -0.817538 0.000000
-1.440747 -0.826189 0.000000
-1.330675 -0.812652 0.000000
-1.249495 -0.810975 0.000000
-1.174412 -0.807561 0.000000
-1.107499 -0.806842 0.000000
-1.044477 -0.805472 0.000000
-0.988899 -0.805177 0.000000
-0.928781 -0.798794 0.000000
-0.882232 -0.799849 0.000000
-0.834318 -0.798261 0.000000
-0.787883 -0.796857 0.000000
-0.742651 -0.792380 0.000000
-0.703679 -0.793696 0.000000
-0.665553 -0.792199 0.000000
-0.628143 -0.790820 0.000000
-0.594679 -0.790455 0.000000
-0.558212 -0.787173 0.000000
-0.527346 -0.785713 0.000000
-0.494119 -0.782439 0.000000
-0.464149 -0.781604 0.000000
-0.436613 -0.779673 0.000000
-0.137587 -0.345478 0.000000
-0.353633 -0.818562 0.000000
-0.325417 -0.811302 0.000000
-0.301974 -0.813347 0.000000
-0.278348 -0.814593 0.000000
-0.250305 -0.803007 0.000000
-0.228006 -0.807613 0.000000
-0.204911 -0.800828 0.000000
-0.176299 -0.784230 0.000000
-0.154744 -0.777266 0.000000
-0.131372 -0.770535 0.000000
-0.110879 -0.773352 0.000000
-0.091688 -0.769788 0.000000
-0.071627 -0.769485 0.000000
-0.051563 -0.769437 0.000000
-0.031976 -0.768576 0.000000
0.028061 -0.525680 0.000000
0.052233 -0.387539 0.000000
0.063728 -0.336138 0.000000
0.073845 -0.329673 0.000000
0.082235 -0.323033 0.000000
0.089884 -0.314221 0.000000
0.096299 -0.308882 0.000000
0.105093 -0.304006 0.000000
0.110474 -0.296698 0.000000
0.116474 -0.289622 0.000000
0.126537 -0.280063 0.000000
0.130649 -0.276901 0.000000
0.134275 -0.258404 0.000000
0.139778 -0.254541 0.000000
0.143260 -0.247257 0.000000
0.150481 -0.247779 0.000000
0.159200 -0.245335 0.000000
0.166925 -0.243571 0.000000
0.169713 -0.239233 0.000000
0.175619 -0.232393 0.000000
0.179556 -0.227477 0.000000
0.187480 -0.221244 0.000000
0.189236 -0.219315 0.000000
0.198618 -0.212440 0.000000
0.200702 -0.211332 0.000000
0.207438 -0.205955 0.000000
0.213197 -0.200980 0.000000
0.215325 -0.198987 0.000000
0.221715 -0.191428 0.000000
0.227195 -0.186579 0.000000
0.229080 -0.183137 0.000000
0.235281 -0.174997 0.000000
0.235882 -0.174028 0.000000
0.242786 -0.165558 0.000000
0.249009 -0.158743 0.000000
0.250221 -0.157673 0.000000
0.254860 -0.153897 0.000000
0.258908 -0.147341 0.000000
0.263432 -0.143632 0.000000
0.267970 -0.139678 0.000000
0.271211 -0.136575 0.000000
0.275696 -0.133701 0.000000
0.280044 -0.130395 0.000000
0.286716 -0.125307 0.000000
0.291119 -0.120306 0.000000
0.296703 -0.114814 0.000000
0.189492 -0.050988 0.000000
0.189182 -0.046979 0.000000
0.194933 -0.030028 0.000000
0.202784 -0.012964 0.000000
