#RPLIDAR SCAN DATA
#COUNT=497
#Angule	Distance	Quality
353.9795 573.0 188
354.8254 571.0 188
355.4187 571.0 188
356.3745 570.0 188
356.8414 568.0 188
357.6874 568.0 188
358.5278 570.0 188
359.1046 569.0 188
359.8242 569.0 188
0.5438 570.0 188
1.2469 570.0 188
1.8402 571.0 188
2.6862 571.0 188
3.2794 571.0 188
3.9825 571.0 188
4.8230 572.0 188
5.4218 572.0 188
6.2622 574.0 188
6.9653 574.0 188
7.6849 575.0 188
8.3881 576.0 188
8.9813 578.0 188
9.7009 580.0 188
10.5304 581.0 188
11.2500 581.0 188
11.8433 584.0 188
12.5464 585.0 188
13.3868 586.0 188
13.9801 590.0 188
14.5624 590.0 188
15.2765 592.0 188
16.2488 595.0 188
16.6992 597.0 188
17.5452 600.0 188
18.1384 603.0 188
18.9679 605.0 188
19.5612 610.0 188
20.4016 610.0 188
20.9839 613.0 188
21.8243 617.0 188
22.5439 624.0 188
23.1207 628.0 188
23.7140 664.0 188
24.4336 645.0 188
25.1367 628.0 188
26.1090 611.0 188
26.9495 596.0 188
27.6526 580.0 188
28.2458 567.0 188
29.0918 555.0 188
30.0421 542.0 188
30.7617 531.0 188
31.4813 520.0 188
32.0581 508.0 188
33.1512 498.0 188
33.8708 489.0 188
34.5740 481.0 188
35.2936 472.0 188
36.2604 462.0 188
36.9635 455.0 188
37.5623 448.0 188
38.4027 441.0 188
39.1058 433.0 188
39.8254 427.0 188
40.9186 420.0 188
41.3855 414.0 188
42.4677 408.0 188
43.0609 403.0 188
43.6542 397.0 188
44.6045 392.0 188
45.1978 387.0 188
46.2964 382.0 188
46.8732 378.0 188
47.8400 373.0 188
48.4332 369.0 188
49.0155 364.0 188
49.7296 361.0 188
50.8228 357.0 188
51.6522 354.0 188
52.3718 350.0 188
53.0914 347.0 188
53.4375 343.0 188
54.5142 340.0 188
55.4810 337.0 188
56.0742 333.0 188
56.9202 330.0 188
57.7496 328.0 188
58.2166 325.0 188
58.8098 323.0 188
59.7766 320.0 188
60.6226 318.0 188
61.5729 315.0 188
61.9189 313.0 188
62.5122 311.0 188
63.3582 310.0 188
64.4348 307.0 188
64.9017 305.0 188
65.8740 304.0 188
66.3409 302.0 188
67.4341 300.0 188
68.2635 298.0 188
68.8568 297.0 188
69.2029 296.0 188
70.2960 294.0 188
70.7465 293.0 188
72.2186 291.0 188
72.8119 290.0 188
73.6523 289.0 188
74.2456 288.0 188
74.3280 285.0 188
75.2948 287.0 188
76.2616 279.0 188
76.8549 281.0 188
78.3270 281.0 188
78.5303 282.0 188
79.1235 263.0 188
80.4529 262.0 188
81.6669 262.0 188
82.2656 261.0 188
82.5897 260.0 188
83.0621 260.0 188
83.4027 260.0 188
85.7318 260.0 188
85.9515 259.0 188
86.7810 260.0 188
86.6217 259.0 188
88.0884 259.0 188
87.9181 258.0 188
89.1376 259.0 188
90.3571 259.0 188
90.3076 259.0 188
91.1536 259.0 188
91.2305 259.0 188
92.2028 258.0 188
93.0432 260.0 188
94.2462 259.0 188
94.0924 260.0 188
94.9329 260.0 188
96.1359 261.0 188
96.3556 261.0 188
97.3114 261.0 188
97.6520 263.0 188
98.4979 262.0 188
99.5746 263.0 188
100.6677 264.0 188
100.6403 265.0 188
101.0907 265.0 188
103.0573 265.0 188
102.9034 266.0 188
105.1556 495.0 188
105.7489 497.0 188
106.4685 498.0 188
107.2925 501.0 188
108.0121 503.0 188
108.8580 505.0 188
109.3250 507.0 188
110.0281 510.0 188
110.7477 512.0 188
111.5936 514.0 188
112.0605 518.0 188
113.0109 520.0 188
113.7305 522.0 188
114.4501 526.0 188
115.0433 529.0 188
115.4993 533.0 188
116.3397 536.0 188
117.0593 539.0 188
117.6526 544.0 188
118.3557 547.0 188
119.0753 551.0 188
119.9213 555.0 188
120.6354 559.0 188
121.0913 563.0 188
122.0581 567.0 188
122.6404 572.0 188
123.4808 576.0 188
123.9478 581.0 188
124.7772 586.0 188
125.3705 592.0 188
126.2164 596.0 188
126.7932 602.0 188
127.3865 609.0 188
128.2324 614.0 188
128.8092 621.0 188
129.4025 628.0 188
130.3748 634.0 188
130.9515 640.0 188
131.5448 648.0 188
132.3853 655.0 188
132.8412 684.0 188
134.5276 660.0 188
135.1044 683.0 188
135.7031 690.0 188
136.4172 703.0 188
137.1204 711.0 188
137.8400 721.0 188
138.5596 731.0 188
139.1364 742.0 188
139.9823 753.0 188
140.5756 765.0 188
141.2787 776.0 188
141.9983 789.0 188
142.5916 801.0 188
143.2947 816.0 188
144.0143 831.0 188
144.5911 844.0 188
145.4370 859.0 188
145.9039 878.0 188
146.6071 895.0 188
147.3267 911.0 188
148.0463 933.0 188
148.7494 949.0 188
149.3427 970.0 188
150.0458 995.0 188
150.7654 1016.0 188
151.3586 1042.0 188
152.1826 1065.0 188
152.7759 1094.0 188
153.4955 1123.0 188
154.1986 1152.0 188
154.7919 1184.0 188
155.4950 1218.0 188
156.2146 1253.0 188
156.8079 1291.0 188
157.5110 1331.0 188
158.2306 1369.0 188
158.8239 1419.0 188
159.6533 1467.0 188
160.2466 1518.0 188
160.9497 1529.0 188
161.6693 1625.0 188
162.2626 1693.0 188
162.9657 1750.0 188
163.6853 1766.0 188
164.4049 1762.0 188
165.1080 1751.0 188
165.8276 1747.0 188
166.5308 1739.0 188
167.2449 1734.0 188
167.9645 1730.0 188
168.6676 1728.0 188
169.3872 1724.0 188
170.1068 1753.0 188
170.8099 1830.0 188
171.5295 1814.0 188
172.2327 1818.0 188
172.9523 1810.0 188
173.6719 1813.0 188
174.3750 1805.0 188
175.0891 1804.0 188
175.8087 1810.0 188
176.5118 1805.0 188
177.2314 1803.0 188
177.9346 1805.0 188
178.6542 1796.0 188
179.3738 1805.0 188
180.0769 1803.0 188
180.7965 1806.0 188
181.5106 1802.0 188
182.2137 1806.0 188
182.9333 1807.0 188
183.6365 1809.0 188
184.3561 1815.0 188
185.0757 1819.0 188
185.7788 1814.0 188
186.4984 1824.0 188
187.2180 1832.0 188
187.9211 1826.0 188
188.6353 1830.0 188
189.3549 1838.0 188
190.0580 1837.0 188
190.7776 1846.0 188
191.4972 1857.0 188
192.2003 1858.0 188
192.9199 1863.0 188
193.6395 1866.0 188
194.3427 1872.0 188
195.0623 1875.0 188
195.7764 1887.0 188
196.4795 1898.0 188
197.0728 1904.0 188
197.9187 1912.0 188
198.6383 1922.0 188
199.3414 1928.0 188
199.9347 1933.0 188
200.6543 1948.0 188
201.3574 1953.0 188
202.0770 1971.0 188
202.7966 1983.0 188
203.4998 1993.0 188
204.2139 2011.0 188
204.9335 2014.0 188
205.6366 2027.0 188
206.3562 2042.0 188
207.0758 2057.0 188
207.7789 2067.0 188
208.4985 2076.0 188
209.2181 2102.0 188
209.9323 2114.0 188
210.6354 2123.0 188
211.3550 2142.0 188
212.0581 2162.0 188
212.7777 2150.0 188
213.4808 2142.0 188
214.2004 2096.0 188
214.9200 2054.0 188
215.6232 2029.0 188
216.3428 1995.0 188
217.0459 1965.0 188
217.7655 1930.0 188
218.6060 1905.0 188
219.3091 1880.0 188
220.0287 1868.0 188
220.7318 1829.0 188
221.4514 1805.0 188
222.1710 1782.0 188
222.8741 1755.0 188
223.5938 1731.0 188
224.2969 1712.0 188
225.0110 1692.0 188
225.8569 1668.0 188
226.4337 1648.0 188
227.2797 1631.0 188
227.9828 1608.0 188
228.7024 1598.0 188
229.4165 1575.0 188
230.1196 1561.0 188
230.8392 1544.0 188
231.5424 1527.0 188
232.2620 1514.0 188
232.9816 1494.0 188
233.8110 1481.0 188
234.4043 1471.0 188
235.1074 1456.0 188
235.9479 1443.0 188
236.6675 1429.0 188
237.3706 1413.0 188
238.0902 1399.0 188
238.8098 1394.0 188
239.5129 1383.0 188
240.2325 1371.0 188
240.9357 1362.0 188
241.6553 1352.0 188
242.3749 1345.0 188
243.0780 1333.0 188
243.7921 1323.0 188
244.6381 1314.0 188
245.2148 1306.0 188
245.9344 1302.0 188
246.6376 1296.0 188
247.3572 1287.0 188
248.2031 1281.0 188
248.7799 1274.0 188
249.4995 1268.0 188
250.3400 1261.0 188
251.0431 1257.0 188
251.7627 1248.0 188
252.4658 1243.0 188
253.1854 1239.0 188
253.7787 1236.0 188
254.6082 1226.0 188
255.3278 1225.0 188
256.0419 1221.0 188
256.7450 1217.0 188
257.4646 1213.0 188
258.1842 1208.0 188
258.8873 1206.0 188
259.6069 1203.0 188
260.3265 1199.0 188
261.0297 1197.0 188
261.7493 1195.0 188
262.4634 1195.0 188
263.1665 1190.0 188
263.8861 1184.0 188
264.7321 1183.0 188
265.3088 1182.0 188
266.0284 1181.0 188
266.7480 1179.0 188
267.4677 1180.0 188
268.1708 1179.0 188
268.8904 1179.0 188
269.6045 1178.0 188
270.3076 1175.0 188
271.1536 1177.0 188
271.7468 1178.0 188
272.4500 1179.0 188
273.1696 1179.0 188
274.0155 1179.0 188
274.5923 1181.0 188
275.4327 1182.0 188
276.0260 1184.0 188
276.7291 1184.0 188
277.4487 1186.0 188
278.1683 1186.0 188
278.8879 1193.0 188
279.5911 1195.0 188
280.3107 1197.0 188
281.0303 1197.0 188
281.7499 1194.0 188
282.4530 1189.0 188
283.2935 1183.0 188
284.0131 1179.0 188
284.6063 1176.0 188
285.4358 1171.0 188
286.1554 1166.0 188
286.8750 1167.0 188
287.4683 1162.0 188
288.1714 1156.0 188
288.8855 1155.0 188
289.6051 1151.0 188
290.4510 1148.0 188
291.1542 1145.0 188
291.8738 1145.0 188
292.5934 1141.0 188
293.3075 1140.0 188
294.0106 1137.0 188
294.6094 1135.0 188
295.4498 1134.0 188
296.0431 1135.0 188
296.8726 1134.0 188
297.5922 1134.0 188
298.1854 1132.0 188
298.9050 1132.0 188
299.7290 1130.0 188
300.4486 1132.0 188
301.1682 1128.0 188
301.8878 1104.0 188
302.5909 1086.0 188
303.4369 1065.0 188
304.1510 1041.0 188
304.8541 1025.0 188
305.5737 1002.0 188
306.2933 982.0 188
307.1228 964.0 188
307.8424 950.0 188
308.5620 931.0 188
309.2651 913.0 188
309.9792 898.0 188
310.6989 884.0 188
311.4020 870.0 188
312.2479 857.0 188
312.9675 844.0 188
313.8080 831.0 188
314.5111 819.0 188
315.1044 807.0 188
315.9503 796.0 188
316.6534 787.0 188
317.3730 777.0 188
318.2135 767.0 188
318.7958 758.0 188
319.6362 748.0 188
320.4822 740.0 188
321.1853 731.0 188
321.9049 722.0 188
322.4982 714.0 188
323.4485 707.0 188
324.0417 701.0 188
324.7614 693.0 188
325.4810 688.0 188
326.3104 680.0 188
327.0300 674.0 188
327.7332 671.0 188
328.3264 673.0 188
329.1559 678.0 188
329.8700 658.0 188
330.4523 652.0 188
331.4191 647.0 188
332.1387 642.0 188
332.8418 638.0 188
333.6823 633.0 188
334.2645 630.0 188
334.8578 626.0 188
335.5609 623.0 188
336.4014 620.0 188
336.9946 616.0 188
337.9504 612.0 188
338.6700 609.0 188
339.2468 606.0 188
340.2136 604.0 188
340.6696 601.0 188
341.5155 598.0 188
342.3395 596.0 188
343.7787 591.0 188
344.2291 591.0 188
345.2014 589.0 188
345.7782 586.0 188
346.3715 585.0 188
347.2009 583.0 188
348.0469 582.0 188
348.6401 581.0 188
349.5905 578.0 188
350.1837 578.0 188
350.7605 577.0 188
351.4801 575.0 188
352.1832 574.0 188
353.0292 573.0 188
353.7323 573.0 188
