#RPLIDAR SCAN DATA
#COUNT=500
#Angule	Distance	Quality
87.4951 259.0 188
86.9678 259.0 188
87.2919 259.0 188
89.3903 259.0 188
88.9838 258.0 188
89.5605 259.0 188
91.4062 259.0 188
91.1206 259.0 188
91.9501 259.0 188
93.1696 259.0 188
93.5156 259.0 188
94.5923 260.0 188
95.3119 260.0 188
95.4053 261.0 188
96.3556 261.0 188
97.5751 261.0 188
97.2949 262.0 188
98.1244 262.0 188
99.2175 262.0 188
99.3109 263.0 188
100.3876 265.0 188
100.7336 265.0 188
101.3269 266.0 188
103.4033 267.0 188
103.2495 272.0 188
104.7766 495.0 188
105.6061 497.0 188
106.3257 498.0 188
106.7926 499.0 188
107.6221 501.0 188
108.2153 504.0 188
108.9349 507.0 188
109.6381 508.0 188
110.3577 511.0 188
111.0773 513.0 188
111.7804 516.0 188
112.5000 519.0 188
113.2141 522.0 188
113.7964 525.0 188
114.6368 528.0 188
115.1093 531.0 188
115.9332 534.0 188
116.6528 537.0 188
117.4988 541.0 188
118.0756 544.0 188
118.7952 548.0 188
119.5148 553.0 188
120.0916 557.0 188
120.9375 560.0 188
121.4044 565.0 188
122.3547 569.0 188
122.8271 573.0 188
123.5468 579.0 188
124.3707 583.0 188
124.8431 589.0 188
125.5573 594.0 188
126.3867 600.0 188
126.9800 605.0 188
127.6996 610.0 188
128.4027 617.0 188
128.9960 623.0 188
129.8419 630.0 188
130.4187 637.0 188
131.2646 644.0 188
131.9843 651.0 188
132.6984 599.0 188
132.7808 833.0 188
133.9948 651.0 188
134.7144 658.0 188
135.4175 692.0 188
136.1371 704.0 188
136.7303 706.0 188
137.4335 715.0 188
138.0267 725.0 188
138.7463 737.0 188
139.4495 746.0 188
140.1691 757.0 188
140.7623 769.0 188
141.4655 782.0 188
142.1851 795.0 188
142.9047 807.0 188
143.4979 821.0 188
144.2010 836.0 188
144.9207 851.0 188
145.6238 867.0 188
146.3434 883.0 188
146.9366 901.0 188
147.7606 920.0 188
148.3594 941.0 188
149.0735 959.0 188
149.7766 981.0 188
150.3699 1004.0 188
151.0895 1026.0 188
151.7926 1053.0 188
152.3859 1080.0 188
153.1055 1105.0 188
153.8086 1135.0 188
154.4019 1166.0 188
155.1215 1199.0 188
155.8246 1234.0 188
156.5442 1270.0 188
157.1375 1309.0 188
157.8406 1350.0 188
158.5602 1393.0 188
159.2798 1440.0 188
159.8566 1491.0 188
160.5762 1549.0 188
161.2958 1593.0 188
161.8726 1656.0 188
162.5922 1722.0 188
163.3118 1769.0 188
164.0149 1763.0 188
164.7290 1760.0 188
165.4486 1751.0 188
166.1517 1747.0 188
166.8713 1736.0 188
167.5745 1731.0 188
168.2941 1730.0 188
168.9972 1728.0 188
169.7168 1717.0 188
170.4364 1686.0 188
171.1395 1822.0 188
171.8591 1815.0 188
172.5623 1819.0 188
173.2764 1813.0 188
173.9960 1814.0 188
174.6991 1806.0 188
175.4187 1808.0 188
176.1218 1808.0 188
176.8414 1804.0 188
177.5610 1804.0 188
178.2642 1795.0 188
178.9838 1805.0 188
179.6869 1804.0 188
180.4010 1804.0 188
181.1206 1806.0 188
181.8237 1806.0 188
182.5433 1806.0 188
183.2465 1802.0 188
183.9661 1813.0 188
184.6857 1817.0 188
185.3888 1815.0 188
186.1084 1820.0 188
186.8115 1820.0 188
187.5311 1834.0 188
188.2452 1834.0 188
188.9484 1835.0 188
189.6680 1842.0 188
190.2448 1843.0 188
191.0907 1844.0 188
191.8103 1856.0 188
192.5134 1861.0 188
193.2330 1865.0 188
193.9526 1870.0 188
194.6558 1871.0 188
195.2490 1883.0 188
196.0730 1888.0 188
196.7926 1900.0 188
197.3859 1906.0 188
198.0890 1912.0 188
198.9349 1922.0 188
199.5282 1933.0 188
200.2313 1945.0 188
201.0773 1952.0 188
201.7804 1958.0 188
202.3737 1972.0 188
203.0933 1980.0 188
203.7964 1995.0 188
204.5105 2011.0 188
205.2301 2018.0 188
205.9332 2028.0 188
206.6528 2045.0 188
207.3560 2062.0 188
208.0756 2070.0 188
208.7952 2084.0 188
209.4983 2103.0 188
210.2179 2116.0 188
210.9375 2136.0 188
211.6406 2150.0 188
212.3547 2168.0 188
213.0579 2172.0 188
213.7775 2118.0 188
214.4971 2087.0 188
215.2002 2046.0 188
215.9198 2006.0 188
216.6394 1983.0 188
217.4634 1950.0 188
218.1830 1922.0 188
218.7762 1889.0 188
219.6057 1863.0 188
220.3253 1854.0 188
221.0449 1823.0 188
221.7480 1792.0 188
222.4677 1777.0 188
223.1873 1748.0 188
223.8904 1720.0 188
224.6045 1705.0 188
225.4504 1681.0 188
226.0272 1661.0 188
226.8732 1640.0 188
227.5928 1625.0 188
228.2959 1605.0 188
229.0155 1588.0 188
229.7296 1570.0 188
230.4327 1555.0 188
231.1523 1538.0 188
231.8719 1520.0 188
232.5751 1504.0 188
233.2947 1487.0 188
234.0143 1477.0 188
234.8438 1466.0 188
235.4370 1451.0 188
236.2610 1438.0 188
236.9806 1425.0 188
237.5739 1410.0 188
238.4033 1402.0 188
239.1229 1386.0 188
239.8425 1380.0 188
240.5457 1370.0 188
241.2653 1355.0 188
241.9684 1349.0 188
242.6825 1340.0 188
243.4021 1330.0 188
244.1052 1324.0 188
244.8248 1312.0 188
245.5444 1308.0 188
246.2476 1299.0 188
246.9672 1291.0 188
247.7966 1281.0 188
248.5107 1277.0 188
249.1040 1269.0 188
249.8071 1263.0 188
250.5267 1259.0 188
251.2463 1253.0 188
252.0758 1245.0 188
252.7954 1242.0 188
253.4985 1239.0 188
254.2181 1232.0 188
254.9323 1227.0 188
255.6354 1220.0 188
256.3550 1217.0 188
257.0746 1214.0 188
257.7777 1213.0 188
258.4808 1208.0 188
259.2004 1206.0 188
259.9036 1199.0 188
260.6232 1199.0 188
261.3263 1196.0 188
262.0459 1194.0 188
262.7490 1193.0 188
263.4686 1186.0 188
264.1718 1184.0 188
264.8859 1182.0 188
265.5890 1182.0 188
266.3086 1180.0 188
267.0117 1181.0 188
267.7313 1180.0 188
268.4344 1178.0 188
269.1376 1178.0 188
269.8572 1178.0 188
270.5603 1178.0 188
271.2799 1178.0 188
271.9830 1178.0 188
272.7026 1179.0 188
273.5266 1179.0 188
274.2462 1180.0 188
274.8230 1181.0 188
275.5426 1183.0 188
276.2457 1184.0 188
276.9653 1189.0 188
277.6685 1192.0 188
278.3881 1190.0 188
279.0912 1196.0 188
279.8108 1196.0 188
280.5139 1198.0 188
281.2335 1195.0 188
281.9531 1191.0 188
282.6672 1188.0 188
283.4967 1182.0 188
284.2163 1176.0 188
284.8096 1173.0 188
285.5292 1168.0 188
286.2488 1169.0 188
286.9519 1164.0 188
287.6715 1158.0 188
288.3856 1156.0 188
289.1052 1155.0 188
289.9347 1150.0 188
290.6543 1147.0 188
291.3739 1146.0 188
291.9672 1142.0 188
292.6868 1143.0 188
293.5107 1140.0 188
294.2303 1137.0 188
294.9500 1135.0 188
295.5432 1134.0 188
296.2463 1135.0 188
297.0923 1134.0 188
297.8119 1133.0 188
298.5260 1131.0 188
299.2456 1130.0 188
299.9487 1131.0 188
300.6683 1130.0 188
301.3879 1137.0 188
302.1075 1102.0 188
302.8271 1079.0 188
303.6511 1055.0 188
304.3707 1032.0 188
305.0739 1015.0 188
305.7935 996.0 188
306.5131 979.0 188
307.3425 961.0 188
308.0621 942.0 188
308.7762 928.0 188
309.4794 908.0 188
310.1990 895.0 188
310.9186 879.0 188
311.7480 866.0 188
312.4677 853.0 188
313.1873 840.0 188
314.0112 827.0 188
314.7308 815.0 188
315.4504 805.0 188
316.2799 793.0 188
316.9995 784.0 188
317.7136 773.0 188
318.4167 765.0 188
319.1364 755.0 188
319.8560 746.0 188
320.5591 738.0 188
321.2787 729.0 188
322.1246 721.0 188
322.8278 714.0 188
323.5419 706.0 188
324.3878 698.0 188
324.9646 691.0 188
325.8105 685.0 188
326.4038 679.0 188
327.1069 672.0 188
327.9529 668.0 188
328.6560 675.0 188
329.3701 665.0 188
330.1996 657.0 188
330.7928 652.0 188
331.4960 646.0 188
332.2156 641.0 188
333.0450 637.0 188
333.7646 633.0 188
334.3414 629.0 188
335.3082 625.0 188
335.8905 623.0 188
336.7310 619.0 188
337.4341 615.0 188
338.0273 612.0 188
338.8733 609.0 188
339.5764 606.0 188
340.2960 604.0 188
340.9991 600.0 188
341.5924 598.0 188
342.2955 596.0 188
343.8885 436.0 188
343.8391 591.0 188
344.5587 594.0 188
345.2618 588.0 188
345.9814 587.0 188
346.8109 585.0 188
347.4042 582.0 188
348.2336 582.0 188
348.8269 580.0 188
349.5465 579.0 188
350.4968 578.0 188
350.9637 576.0 188
351.6669 575.0 188
352.5128 574.0 188
353.3423 574.0 188
