#RPLIDAR SCAN DATA
#COUNT=498
#Angule	Distance	Quality
352.5458 1645.0 188
353.1390 1726.0 188
353.8422 1752.0 188
354.5618 1784.0 188
355.2649 1815.0 188
355.9790 1840.0 188
356.6821 1876.0 188
357.2809 1904.0 188
357.9840 1932.0 188
358.6871 1972.0 188
359.4012 2014.0 188
0.1044 2044.0 188
0.8240 2050.0 188
1.5271 2051.0 188
2.2467 2050.0 188
2.9498 2057.0 188
3.6694 2047.0 188
4.3726 2048.0 188
5.0922 2059.0 188
5.7953 2051.0 188
6.5149 2052.0 188
7.2180 2053.0 188
7.9321 2060.0 188
8.6353 2062.0 188
9.3549 2064.0 188
10.0580 2065.0 188
10.7776 2066.0 188
11.4807 2077.0 188
12.2003 2078.0 188
12.9034 2082.0 188
13.6230 2087.0 188
14.3262 2088.0 188
15.0458 2091.0 188
15.7489 2096.0 188
16.4685 2099.0 188
17.1716 2123.0 188
17.8857 2118.0 188
18.5889 2127.0 188
19.3085 2138.0 188
20.0116 2142.0 188
20.7312 2148.0 188
21.4343 2156.0 188
22.1539 2170.0 188
22.8571 2175.0 188
23.5767 2192.0 188
24.2798 2204.0 188
24.9994 2211.0 188
25.7025 2227.0 188
26.4166 2235.0 188
27.1198 2253.0 188
27.8394 2274.0 188
28.5425 2282.0 188
29.2621 2290.0 188
29.9652 2303.0 188
30.6848 2322.0 188
31.2616 2348.0 188
31.9812 2351.0 188
32.8107 2309.0 188
33.5303 2269.0 188
34.2499 2220.0 188
34.9640 2174.0 188
35.6671 2139.0 188
36.3867 2097.0 188
37.1063 2064.0 188
37.8259 2031.0 188
38.5291 1996.0 188
39.3750 1958.0 188
39.9683 1902.0 188
40.6824 1881.0 188
41.5118 1847.0 188
42.2314 1840.0 188
42.9510 1860.0 188
43.6707 1877.0 188
44.2474 1903.0 188
44.9670 1926.0 188
45.6866 1946.0 188
46.5271 1863.0 188
47.2302 1953.0 188
47.8235 1933.0 188
48.5431 1912.0 188
49.2627 1890.0 188
49.9658 1870.0 188
50.8118 1848.0 188
