#RPLIDAR SCAN DATA
#COUNT=497
#Angule	Distance	Quality
352.6227 1677.0 188
353.3423 1731.0 188
354.0454 1765.0 188
354.7650 1790.0 188
355.4791 1822.0 188
356.1987 1848.0 188
356.9183 1883.0 188
357.5116 1919.0 188
358.2312 1955.0 188
358.9343 1981.0 188
359.6539 2021.0 188
0.3735 2060.0 188
1.0767 2058.0 188
1.7963 2048.0 188
2.5104 2057.0 188
3.2135 2050.0 188
3.9331 2058.0 188
4.6527 2050.0 188
5.3558 2058.0 188
6.0754 2058.0 188
6.7950 2060.0 188
7.4982 2055.0 188
8.2178 2054.0 188
8.9374 2063.0 188
9.6515 2063.0 188
10.3546 2077.0 188
11.0742 2067.0 188
11.7938 2080.0 188
12.4969 2081.0 188
13.2166 2086.0 188
13.9362 2088.0 188
14.6393 2090.0 188
15.3589 2094.0 188
16.0730 2097.0 188
16.7761 2101.0 188
17.4957 2108.0 188
18.2153 2120.0 188
18.9185 2133.0 188
19.6381 2140.0 188
20.3577 2146.0 188
21.0773 2152.0 188
21.7804 2159.0 188
22.5000 2181.0 188
23.2141 2191.0 188
23.9337 2197.0 188
24.6533 2207.0 188
25.3729 2223.0 188
26.0925 2231.0 188
26.8121 2250.0 188
27.5262 2260.0 188
28.2458 2278.0 188
28.8281 2287.0 188
29.5422 2298.0 188
30.3882 2319.0 188
30.9814 2342.0 188
31.7010 2376.0 188
32.5415 2322.0 188
33.2611 2283.0 188
33.9807 2234.0 188
34.7003 2186.0 188
35.4199 2159.0 188
36.1395 2116.0 188
36.8427 2082.0 188
37.5623 2043.0 188
38.2764 2005.0 188
38.9960 1976.0 188
39.8419 1947.0 188
40.4352 1890.0 188
41.1548 1858.0 188
41.9952 1831.0 188
42.7148 1845.0 188
43.4344 1873.0 188
44.0277 1894.0 188
44.7308 1916.0 188
45.4504 1942.0 188
46.1700 1966.0 188
46.8896 1969.0 188
47.6093 1944.0 188
48.4497 1923.0 188
49.1693 1902.0 188
49.8889 1874.0 188
50.6085 1859.0 188
51.3281 1833.0 188
52.0422 1821.0 188
52.7618 1795.0 188
53.4814 1786.0 188
54.2010 1761.0 188
54.9207 1749.0 188
55.6403 1732.0 188
56.3544 1697.0 188
56.9531 1961.0 188
57.7936 1694.0 188
58.6395 1670.0 188
59.2328 1661.0 188
60.0732 1647.0 188
60.7928 1634.0 188
61.5125 1625.0 188
62.1057 1608.0 188
62.9517 1602.0 188
63.6713 1588.0 188
64.3854 1582.0 188
65.1050 1570.0 188
65.8246 1561.0 188
66.5442 1550.0 188
67.2638 1544.0 188
67.9669 1534.0 188
68.6865 1528.0 188
69.4061 1523.0 188
70.1202 1514.0 188
70.8398 1504.0 188
71.5594 1499.0 188
72.2791 1491.0 188
72.9987 1483.0 188
73.7183 1477.0 188
74.4324 1475.0 188
75.1355 1472.0 188
75.8551 1460.0 188
76.5747 1456.0 188
77.2943 1454.0 188
78.0139 1447.0 188
78.8544 1442.0 188
79.5740 1440.0 188
80.2936 1438.0 188
81.0132 1435.0 188
81.7328 1434.0 188
82.3260 1429.0 188
83.1555 1423.0 188
83.8696 1421.0 188
84.5892 1420.0 188
85.3088 1418.0 188
86.0284 1419.0 188
86.7480 1417.0 188
87.4677 1415.0 188
88.1873 1414.0 188
88.9014 1415.0 188
89.6210 1414.0 188
90.2142 1412.0 188
91.0437 1409.0 188
91.7633 1410.0 188
92.3566 1409.0 188
93.2025 1410.0 188
93.9166 1412.0 188
94.6362 1410.0 188
95.2185 1417.0 188
95.9326 1411.0 188
96.6522 1417.0 188
97.4982 1421.0 188
98.2178 1419.0 188
98.9374 1422.0 188
99.6405 1429.0 188
101.0742 1433.0 188
101.7938 1376.0 188
103.3594 1226.0 188
104.0735 1230.0 188
104.7766 1233.0 188
105.3699 1235.0 188
106.2158 1239.0 188
106.9354 1248.0 188
107.6550 1183.0 188
109.1986 1160.0 188
109.9182 1112.0 188
110.7642 1070.0 188
111.3574 1029.0 188
112.1979 990.0 188
112.9175 961.0 188
113.7634 927.0 188
114.4666 898.0 188
115.3125 872.0 188
116.0266 845.0 188
116.8726 821.0 188
117.5922 799.0 188
118.3118 778.0 188
119.1522 758.0 188
119.9982 740.0 188
120.7013 721.0 188
121.2946 706.0 188
122.2614 688.0 188
122.9810 674.0 188
123.7006 660.0 188
124.4202 646.0 188
125.1398 633.0 188
126.1066 621.0 188
126.6833 610.0 188
127.5293 597.0 188
128.2489 587.0 188
129.0894 578.0 188
129.8090 568.0 188
130.6549 558.0 188
131.2482 549.0 188
131.9678 541.0 188
132.9181 534.0 188
133.5114 525.0 188
134.2310 517.0 188
135.0769 510.0 188
135.7965 504.0 188
136.7633 497.0 188
137.6093 490.0 188
138.0762 484.0 188
139.0265 478.0 188
139.7461 473.0 188
140.3394 466.0 188
141.0590 462.0 188
141.9049 456.0 188
142.6245 452.0 188
143.5913 447.0 188
144.0582 443.0 188
145.0305 439.0 188
145.8710 434.0 188
146.5906 430.0 188
147.1838 426.0 188
148.1561 422.0 188
148.7494 418.0 188
149.4635 415.0 188
150.0623 411.0 188
150.7654 409.0 188
151.8585 406.0 188
152.3254 402.0 188
153.2922 399.0 188
153.8855 398.0 188
154.4843 395.0 188
155.3247 393.0 188
156.1707 389.0 188
156.7639 386.0 188
157.3572 385.0 188
158.5767 382.0 188
159.0436 380.0 188
159.7632 378.0 188
160.8563 376.0 188
161.4496 375.0 188
161.9165 373.0 188
162.7460 371.0 188
163.5919 370.0 188
164.1852 368.0 188
164.7784 366.0 188
165.7343 365.0 188
166.5747 364.0 188
166.9208 363.0 188
168.1403 361.0 188
168.9807 361.0 188
169.3103 360.0 188
170.4034 359.0 188
170.9967 358.0 188
171.7163 357.0 188
172.5458 356.0 188
172.8864 355.0 188
173.6060 356.0 188
174.4519 355.0 188
175.4187 354.0 188
176.1218 353.0 188
176.5887 353.0 188
177.1875 351.0 188
177.9016 352.0 188
178.7311 352.0 188
179.3243 352.0 188
180.0439 351.0 188
181.0107 351.0 188
181.4832 351.0 188
182.4335 351.0 188
183.1531 351.0 188
183.7463 352.0 188
184.3396 352.0 188
185.1855 353.0 188
186.2622 352.0 188
186.6083 353.0 188
187.3279 354.0 188
188.2782 354.0 188
188.7451 355.0 188
189.3384 355.0 188
190.1843 357.0 188
191.0138 356.0 188
191.6071 357.0 188
191.9531 359.0 188
193.1561 359.0 188
193.3704 360.0 188
194.5898 361.0 188
195.3094 362.0 188
195.8862 364.0 188
196.4795 366.0 188
197.0728 366.0 188
197.9022 368.0 188
198.3746 369.0 188
199.2151 371.0 188
199.9347 372.0 188
200.7642 373.0 188
201.2311 375.0 188
202.1979 376.0 188
202.6538 378.0 188
203.3734 380.0 188
204.0930 382.0 188
204.9335 384.0 188
205.6366 387.0 188
205.9827 388.0 188
207.0758 391.0 188
207.4219 393.0 188
207.9987 396.0 188
208.8391 398.0 188
209.9323 401.0 188
210.6519 403.0 188
210.9814 405.0 188
211.8274 409.0 188
212.2943 412.0 188
213.1403 416.0 188
213.9807 418.0 188
214.5575 422.0 188
215.2771 425.0 188
215.8704 429.0 188
216.7163 432.0 188
217.4194 436.0 188
218.0127 440.0 188
218.6060 444.0 188
219.0729 448.0 188
220.2924 443.0 188
220.7483 447.0 188
221.7151 439.0 188
222.4347 431.0 188
223.2806 423.0 188
223.6047 417.0 188
224.6979 408.0 188
225.5438 403.0 188
226.2634 397.0 188
226.9830 391.0 188
227.5598 387.0 188
228.2794 382.0 188
229.3726 377.0 188
230.0922 372.0 188
230.6854 368.0 188
231.2622 363.0 188
232.2290 359.0 188
232.8278 355.0 188
233.5419 352.0 188
234.8712 348.0 188
235.5908 344.0 188
235.9369 341.0 188
236.6510 338.0 188
237.4969 335.0 188
238.0737 332.0 188
238.9197 328.0 188
240.2655 326.0 188
240.3589 322.0 188
241.3092 320.0 188
242.2760 318.0 188
243.1219 315.0 188
243.4680 313.0 188
244.3085 311.0 188
245.5115 308.0 188
245.7312 306.0 188
246.4508 304.0 188
247.5439 302.0 188
248.4998 300.0 188
248.7140 299.0 188
250.1862 297.0 188
250.6531 295.0 188
251.1200 294.0 188
251.5759 293.0 188
252.4219 291.0 188
253.3887 290.0 188
253.7292 289.0 188
255.3278 288.0 188
255.6519 287.0 188
256.9977 285.0 188
256.8384 285.0 188
258.4369 284.0 188
259.0302 283.0 188
259.6069 282.0 188
260.0739 281.0 188
260.2936 281.0 188
261.3867 280.0 188
262.6062 279.0 188
262.8094 279.0 188
263.2764 278.0 188
264.8749 278.0 188
265.3418 278.0 188
265.9351 277.0 188
266.4020 277.0 188
267.8577 277.0 188
267.9510 277.0 188
268.7915 277.0 188
269.5111 276.0 188
269.9835 277.0 188
271.1865 276.0 188
271.7798 277.0 188
272.1204 277.0 188
272.8400 277.0 188
273.6859 278.0 188
274.0155 278.0 188
275.7294 277.0 188
275.4492 279.0 188
276.1688 279.0 188
277.0148 280.0 188
278.1079 280.0 188
279.3109 280.0 188
279.2780 284.0 188
283.2001 231.0 188
281.1237 327.0 188
282.0905 314.0 188
283.4363 287.0 188
284.2603 294.0 188
284.4800 292.0 188
285.5621 293.0 188
286.2762 294.0 188
286.6223 295.0 188
287.1991 296.0 188
288.5449 297.0 188
289.1382 298.0 188
289.4678 299.0 188
290.4346 300.0 188
291.3904 302.0 188
291.8573 302.0 188
292.4506 304.0 188
293.5272 306.0 188
294.2468 307.0 188
294.3402 309.0 188
295.5432 311.0 188
295.8893 313.0 188
296.7188 314.0 188
297.4329 316.0 188
297.7789 318.0 188
298.7292 320.0 188
299.3280 323.0 188
299.6686 325.0 188
300.3882 327.0 188
301.3550 329.0 188
301.7010 332.0 188
302.7942 334.0 188
303.7610 336.0 188
303.8544 339.0 188
304.8267 342.0 188
305.4199 345.0 188
306.2604 348.0 188
