#RPLIDAR SCAN DATA
#COUNT=495
#Angule	Distance	Quality
135.8405 503.0 188
136.8073 496.0 188
137.5269 490.0 188
138.3728 484.0 188
138.9661 478.0 188
139.7955 473.0 188
140.6360 466.0 188
141.1084 462.0 188
142.0752 455.0 188
142.7948 451.0 188
143.5144 447.0 188
144.2175 442.0 188
145.0580 439.0 188
145.5304 434.0 188
146.4972 430.0 188
147.2168 426.0 188
147.9364 423.0 188
148.5297 418.0 188
149.4800 415.0 188
150.0732 410.0 188
150.7928 408.0 188
151.6388 406.0 188
152.3584 402.0 188
153.0780 399.0 188
153.7921 397.0 188
154.8853 394.0 188
155.3412 392.0 188
156.0608 389.0 188
156.9012 386.0 188
157.5000 385.0 188
158.5931 383.0 188
159.1864 380.0 188
159.7797 378.0 188
160.6201 376.0 188
161.0760 375.0 188
162.1692 373.0 188
162.7625 371.0 188
163.3557 370.0 188
164.3280 368.0 188
165.2948 366.0 188
165.7617 365.0 188
166.6077 364.0 188
167.1844 362.0 188
168.2776 361.0 188
168.7500 361.0 188
169.4641 360.0 188
170.3101 359.0 188
171.0297 358.0 188
171.3702 357.0 188
172.3425 356.0 188
173.0457 355.0 188
173.5126 355.0 188
174.3585 354.0 188
174.9518 354.0 188
175.9186 353.0 188
176.7645 352.0 188
177.6050 352.0 188
178.1982 352.0 188
178.9178 351.0 188
179.5111 351.0 188
180.6042 351.0 188
180.8240 351.0 188
181.9171 353.0 188
182.2632 351.0 188
183.3563 351.0 188
183.8232 352.0 188
184.5428 352.0 188
185.1361 353.0 188
185.8557 352.0 188
186.5753 353.0 188
187.1686 354.0 188
188.0145 354.0 188
188.8550 355.0 188
189.5746 355.0 188
190.1678 357.0 188
191.0138 356.0 188
191.9806 357.0 188
192.4530 358.0 188
192.7936 361.0 188
193.8867 360.0 188
194.7327 361.0 188
195.4523 362.0 188
195.7764 364.0 188
196.8750 365.0 188
197.2156 367.0 188
198.0615 367.0 188
198.7646 369.0 188
199.2316 371.0 188
199.8248 372.0 188
200.7916 373.0 188
201.2476 376.0 188
202.3407 377.0 188
202.8076 378.0 188
203.7799 380.0 188
204.3567 383.0 188
204.8236 385.0 188
205.7959 387.0 188
206.2628 388.0 188
206.9659 391.0 188
207.6855 393.0 188
208.4052 396.0 188
209.1248 399.0 188
209.8279 401.0 188
210.5420 404.0 188
211.3879 407.0 188
211.9812 409.0 188
212.6843 412.0 188
213.2776 416.0 188
213.7500 420.0 188
214.8431 422.0 188
215.4199 425.0 188
216.0132 430.0 188
216.6064 433.0 188
217.3260 438.0 188
218.1555 441.0 188
218.8696 445.0 188
219.5892 449.0 188
220.3088 450.0 188
221.8579 437.0 188
222.5775 430.0 188
223.0444 422.0 188
223.7640 415.0 188
224.9670 407.0 188
225.3076 402.0 188
226.4062 396.0 188
227.2467 391.0 188
227.7026 385.0 188
228.7958 380.0 188
229.6362 376.0 188
230.3558 372.0 188
230.7019 367.0 188
231.5259 363.0 188
232.6245 359.0 188
233.2178 355.0 188
234.0582 351.0 188
234.7614 347.0 188
235.7336 344.0 188
236.3269 340.0 188
237.2937 337.0 188
237.6398 334.0 188
238.2166 331.0 188
238.9362 328.0 188
240.0293 325.0 188
240.9961 322.0 188
241.7157 320.0 188
242.1716 317.0 188
243.1384 315.0 188
243.8580 313.0 188
244.6985 310.0 188
244.9182 308.0 188
246.0114 306.0 188
246.6046 304.0 188
247.6978 302.0 188
248.0273 300.0 188
249.1205 299.0 188
249.9664 297.0 188
250.9332 295.0 188
251.1530 293.0 188
252.1198 293.0 188
252.5922 292.0 188
254.0588 290.0 188
254.0149 289.0 188
255.6079 288.0 188
255.7013 287.0 188
256.1682 286.0 188
257.3877 284.0 188
257.9810 283.0 188
258.9478 283.0 188
259.0466 282.0 188
260.1233 281.0 188
261.5900 280.0 188
261.9360 280.0 188
262.2766 280.0 188
263.3698 279.0 188
263.8422 278.0 188
265.0616 278.0 188
266.0284 278.0 188
265.8582 277.0 188
266.5778 277.0 188
267.7917 277.0 188
268.4949 277.0 188
269.5935 276.0 188
269.5605 277.0 188
270.2802 277.0 188
270.7306 277.0 188
272.3236 277.0 188
272.2961 278.0 188
272.6202 278.0 188
274.0924 278.0 188
275.0592 278.0 188
275.2789 279.0 188
275.8557 279.0 188
276.2018 280.0 188
276.9214 280.0 188
277.9980 280.0 188
278.7177 280.0 188
279.9371 287.0 188
281.7334 232.0 188
280.5743 341.0 188
281.6675 322.0 188
282.8705 309.0 188
284.2163 286.0 188
284.6832 294.0 188
285.5292 292.0 188
285.7324 293.0 188
286.3257 294.0 188
287.1716 295.0 188
287.7649 296.0 188
288.2318 297.0 188
289.5776 298.0 188
290.2917 299.0 188
290.3906 300.0 188
290.8575 302.0 188
291.5771 303.0 188
293.0438 305.0 188
293.7634 306.0 188
293.8568 308.0 188
294.8236 310.0 188
295.1697 311.0 188
295.7629 313.0 188
296.9824 315.0 188
297.5757 317.0 188
298.2953 319.0 188
298.7622 321.0 188
299.3555 323.0 188
300.0751 325.0 188
300.6683 328.0 188
301.8878 330.0 188
302.2339 333.0 188
302.8271 335.0 188
303.7939 337.0 188
304.2609 340.0 188
305.2332 343.0 188
305.7001 345.0 188
306.1670 349.0 188
306.7603 352.0 188
307.8589 354.0 188
308.1995 358.0 188
309.1718 361.0 188
309.7650 364.0 188
310.4681 368.0 188
311.3086 371.0 188
311.9019 375.0 188
312.6215 379.0 188
313.0884 383.0 188
313.9343 387.0 188
314.4012 392.0 188
315.0000 396.0 188
315.9503 400.0 188
316.5436 405.0 188
317.0105 410.0 188
317.8564 415.0 188
318.4497 420.0 188
319.4165 425.0 188
320.0153 431.0 188
320.6085 437.0 188
321.3116 444.0 188
321.7786 449.0 188
322.4982 455.0 188
322.9651 462.0 188
323.9374 469.0 188
324.5306 477.0 188
325.2448 484.0 188
325.9644 492.0 188
326.5466 500.0 188
327.2607 508.0 188
327.9803 517.0 188
328.4528 527.0 188
329.1669 536.0 188
329.8865 546.0 188
330.3589 557.0 188
331.1993 567.0 188
331.7761 579.0 188
332.4957 590.0 188
333.2153 602.0 188
333.8086 614.0 188
334.3854 627.0 188
335.2313 640.0 188
335.8246 654.0 188
336.5442 670.0 188
337.1375 687.0 188
337.8406 704.0 188
338.4338 720.0 188
339.1534 740.0 188
339.8730 759.0 188
340.4498 779.0 188
341.1694 804.0 188
341.8890 828.0 188
342.4823 852.0 188
343.0756 879.0 188
343.7787 910.0 188
344.4983 942.0 188
345.0916 978.0 188
345.8112 1013.0 188
346.5143 1055.0 188
347.1075 1099.0 188
347.7008 1151.0 188
348.4204 1200.0 188
349.1400 1260.0 188
349.7168 1320.0 188
350.4364 1381.0 188
351.1560 1446.0 188
351.7493 1531.0 188
