x y z
-1.727724 -1.041249 0.000000
-1.748763 -1.051165 0.000000
-1.769818 -1.059116 0.000000
-1.791031 -1.063619 0.000000
-1.811764 -1.073207 0.000000
-2.005802 -0.548576 0.000000
-2.016385 -0.540263 0.000000
-2.027021 -0.532759 0.000000
-2.035477 -0.529964 0.000000
-2.046155 -0.524256 0.000000
-2.054819 -0.526074 0.000000
-2.060231 -0.531635 0.000000
-2.066705 -0.544178 0.000000
-2.077303 -0.546471 0.000000
-2.088248 -0.571426 0.000000
-2.099431 -0.536012 0.000000
-2.116398 -0.458928 0.000000
-2.120597 -0.434469 0.000000
-2.123460 -0.420632 0.000000
-2.125596 -0.401212 0.000000
-2.127987 -0.389752 0.000000
-2.131226 -0.377438 0.000000
-2.132853 -0.367696 0.000000
-2.134698 -0.359866 0.000000
-2.135324 -0.344682 0.000000
-2.137320 -0.344509 0.000000
-2.139240 -0.339789 0.000000
-2.143453 -0.335625 0.000000
-2.144001 -0.333746 0.000000
-2.145079 -0.328296 0.000000
-2.154156 -0.324114 0.000000
-2.158221 -0.324621 0.000000
-2.163812 -0.320740 0.000000
-2.166851 -0.317076 0.000000
-2.168457 -0.314317 0.000000
-2.169903 -0.312240 0.000000
-2.202291 -0.146546 0.000000
-2.203685 -0.146990 0.000000
-2.202145 -0.141360 0.000000
-2.203139 -0.139638 0.000000
-2.248815 0.015564 0.000000
-2.296642 0.097975 0.000000
-2.253493 0.057668 0.000000
-2.253302 0.066251 0.000000
-3.082239 1.694460 0.000000
-3.021162 1.692283 0.000000
-2.974084 1.712981 0.000000
-2.583101 0.964699 0.000000
-2.633565 1.169267 0.000000
-2.599404 1.180667 0.000000
-2.572473 1.211922 0.000000
-2.555287 1.279064 0.000000
-2.660826 1.758486 0.000000
-2.499661 1.980430 0.000000
-2.442611 1.970352 0.000000
-2.392047 2.005204 0.000000
-2.338048 2.010662 0.000000
-1.618834 5.709677 0.000000
-1.456385 4.629395 0.000000
-1.323910 4.701585 0.000000
-1.245054 4.437818 0.000000
-1.171489 4.215202 0.000000
-1.104110 4.010424 0.000000
-1.034856 3.840134 0.000000
-0.986262 3.636887 0.000000
-0.931959 3.474679 0.000000
-0.884904 3.315892 0.000000
-0.837568 3.174366 0.000000
-0.802152 3.021261 0.000000
-0.753986 2.914306 0.000000
-0.717810 2.788432 0.000000
-0.690043 2.656701 0.000000
-0.661773 2.541168 0.000000
-0.629508 2.440301 0.000000
-0.602985 2.336759 0.000000
-0.575426 2.242084 0.000000
-0.547122 2.154555 0.000000
-0.528587 2.057895 0.000000
-0.492276 1.989067 0.000000
-0.477030 1.899160 0.000000
-0.442884 1.836495 0.000000
-0.429947 1.751951 0.000000
-1.855295 0.008090 0.000000
-1.879516 -0.028129 0.000000
-1.884191 -0.042349 0.000000
-1.880042 -0.054130 0.000000
-1.883761 -0.060031 0.000000
-1.881650 -0.072214 0.000000
-1.881729 -0.077114 0.000000
-1.881913 -0.081973 0.000000
-1.875031 -0.093279 0.000000
-1.875908 -0.093759 0.000000
-1.869529 -0.102805 0.000000
-1.868598 -0.104725 0.000000
-1.865620 -0.107537 0.000000
-1.858173 -0.113282 0.000000
-1.860640 -0.119124 0.000000
-1.849905 -0.120535 0.000000
-1.845876 -0.124282 0.000000
-1.834198 -0.125971 0.000000
-1.820797 -0.127659 0.000000
-1.774210 -0.137252 0.000000
0.064785 0.177443 0.000000
0.077517 0.125671 0.000000
0.094285 0.073592 0.000000
0.114335 0.020762 0.000000
0.113115 -0.033881 0.000000
0.135540 -0.087546 0.000000
0.158088 -0.140332 0.000000
0.185135 -0.195948 0.000000
0.194303 -0.251937 0.000000
0.216076 -0.308965 0.000000
0.231756 -0.365501 0.000000
0.150403 -0.417225 0.000000
0.018945 -0.457977 0.000000
-0.092848 -0.497450 0.000000
-0.200242 -0.528974 0.000000
-0.293981 -0.559689 0.000000
-0.379011 -0.593774 0.000000
-0.454902 -0.619128 0.000000
-0.520598 -0.645704 0.000000
-0.589166 -0.667498 0.000000
-0.657138 -0.688092 0.000000
-0.708995 -0.707903 0.000000
-0.766738 -0.726587 0.000000
-0.820387 -0.741882 0.000000
-0.862396 -0.762059 0.000000
-0.908848 -0.777183 0.000000
-0.954217 -0.790479 0.000000
-0.996043 -0.803373 0.000000
-1.032944 -0.819664 0.000000
-1.074545 -0.830476 0.000000
-1.110938 -0.840961 0.000000
-1.580825 -0.608774 0.000000
-1.586171 -0.624214 0.000000
-1.584494 -0.647035 0.000000
-1.592588 -0.661067 0.000000
-1.625317 -0.675105 0.000000
-1.611759 -0.711120 0.000000
-1.465311 -0.956538 0.000000
-1.488739 -0.965000 0.000000
-1.513813 -0.973669 0.000000
-1.537810 -0.980441 0.000000
-1.562355 -0.986581 0.000000
-1.584031 -0.994025 0.000000
-1.607056 -1.001670 0.000000
-1.629337 -1.007036 0.000000
-1.649144 -1.017859 0.000000
-1.671940 -1.023410 0.000000
-1.695220 -1.031336 0.000000
