x y z
-3.034306 -3.646983 0.000000
-3.040455 -3.658001 0.000000
-3.044184 -3.667960 0.000000
-3.048039 -3.673516 0.000000
-3.052235 -3.675949 0.000000
-3.055753 -3.681165 0.000000
-3.060216 -3.681325 0.000000
-3.064226 -3.683285 0.000000
-3.067360 -3.688484 0.000000
-3.070294 -3.693477 0.000000
-3.074334 -3.699206 0.000000
-3.077090 -3.703601 0.000000
-3.079574 -3.708268 0.000000
-3.081825 -3.712945 0.000000
-3.083848 -3.717625 0.000000
-3.086256 -3.721204 0.000000
-3.089315 -3.723253 0.000000
-3.125323 -3.753360 0.000000
-3.130163 -3.753634 0.000000
-3.134864 -3.754250 0.000000
-3.227220 -3.768527 0.000000
-3.267537 -3.767594 0.000000
-3.275542 -3.772983 0.000000
-5.949234 -3.553267 0.000000
-6.140240 -3.684032 0.000000
-6.217442 -3.754819 0.000000
-6.941692 -3.820037 0.000000
-6.924980 -3.914958 0.000000
-6.823042 -4.005837 0.000000
-6.778683 -4.095562 0.000000
-6.797234 -4.188903 0.000000
-6.887975 -4.289488 0.000000
-4.557401 -4.082737 0.000000
-4.563446 -4.122856 0.000000
-3.325932 -3.947729 0.000000
-3.326092 -3.954951 0.000000
-3.318006 -3.961110 0.000000
-3.315832 -3.984174 0.000000
-3.316772 -3.991391 0.000000
-3.316278 -4.000760 0.000000
-3.316068 -4.009072 0.000000
-3.322088 -4.023370 0.000000
-3.330871 -4.033811 0.000000
-5.548436 -5.490022 0.000000
-7.162030 -6.658016 0.000000
-7.066169 -6.737008 0.000000
-4.017753 -4.667998 0.000000
-3.988882 -4.684321 0.000000
-7.088313 -7.749590 0.000000
-3.589957 -4.459131 0.000000
-3.572376 -4.470947 0.000000
-3.556219 -4.482817 0.000000
-3.534654 -4.490403 0.000000
-3.521697 -4.502305 0.000000
-3.498778 -4.506805 0.000000
-3.478470 -4.513381 0.000000
-3.481426 -4.547995 0.000000
-3.465234 -4.560018 0.000000
-3.447178 -4.571716 0.000000
-3.440712 -4.597474 0.000000
-3.432241 -4.623294 0.000000
-3.428261 -4.662034 0.000000
-3.427634 -4.709709 0.000000
-3.450626 -4.806545 0.000000
-4.210242 -6.546799 0.000000
-4.121322 -6.522563 0.000000
-4.113950 -6.688910 0.000000
-4.098832 -7.105375 0.000000
-3.965999 -6.960603 0.000000
-3.863903 -6.887244 0.000000
-3.831706 -7.067782 0.000000
-3.771864 -7.162858 0.000000
-3.689134 -7.168586 0.000000
-4.006137 -9.337735 0.000000
-3.860422 -9.289350 0.000000
-3.693053 -9.035902 0.000000
-3.146231 -7.907141 0.000000
-3.047763 -7.881235 0.000000
-2.954811 -7.558729 0.000000
-2.864549 -7.591791 0.000000
-2.777542 -7.579608 0.000000
-2.685090 -7.585955 0.000000
-2.510570 -7.529990 0.000000
-2.339580 -7.466255 0.000000
-2.559257 -5.972958 0.000000
-2.513474 -5.934134 0.000000
-2.462517 -5.926181 0.000000
-2.471880 -5.702498 0.000000
-2.475703 -5.534804 0.000000
-2.454470 -5.460804 0.000000
-2.394590 -5.510212 0.000000
-2.418062 -5.328664 0.000000
-2.419920 -5.229518 0.000000
-2.420792 -5.137396 0.000000
-2.417896 -5.063196 0.000000
-2.418621 -4.990700 0.000000
-2.418399 -4.922985 0.000000
-2.417858 -4.863633 0.000000
-2.420986 -4.803865 0.000000
-2.421074 -4.754375 0.000000
-2.420994 -4.706664 0.000000
-2.421513 -4.662853 0.000000
-2.421192 -4.621674 0.000000
-2.423719 -4.581645 0.000000
-2.423820 -4.545680 0.000000
-2.424494 -4.511110 0.000000
-2.424774 -4.479506 0.000000
-2.425577 -4.448007 0.000000
-2.426126 -4.418329 0.000000
-2.426463 -4.391711 0.000000
-2.426327 -4.364953 0.000000
-2.428790 -4.338567 0.000000
-2.429600 -4.314591 0.000000
-2.428138 -4.290964 0.000000
-2.428890 -4.267832 0.000000
-2.427396 -4.247695 0.000000
