x y z
1.779508 3.295753 0.000000
1.749953 3.337935 0.000000
1.718478 3.374459 0.000000
1.684377 3.412255 0.000000
1.647509 3.430525 0.000000
1.606151 3.432983 0.000000
1.566930 3.427695 0.000000
1.525308 3.427353 0.000000
1.486070 3.429874 0.000000
1.446314 3.427431 0.000000
1.406975 3.431262 0.000000
1.366789 3.429586 0.000000
1.325664 3.428584 0.000000
1.285839 3.435697 0.000000
1.245607 3.434510 0.000000
1.205662 3.439186 0.000000
1.164335 3.435833 0.000000
1.124578 3.435041 0.000000
1.081468 3.437406 0.000000
1.039290 3.439185 0.000000
0.995873 3.443229 0.000000
0.953540 3.439512 0.000000
0.908947 3.439758 0.000000
0.863206 3.442459 0.000000
0.817084 3.444975 0.000000
0.771438 3.441438 0.000000
0.726730 3.435218 0.000000
0.675265 3.442871 0.000000
0.627856 3.439361 0.000000
0.576846 3.440652 0.000000
0.522621 3.444055 0.000000
0.467854 3.443500 0.000000
0.433649 3.407216 0.000000
0.419969 3.344374 0.000000
0.362242 3.346312 0.000000
0.303909 3.350444 0.000000
0.247661 3.344729 0.000000
0.209852 3.316074 0.000000
0.212698 3.236744 0.000000
0.208607 3.173333 0.000000
0.203903 3.109463 0.000000
0.201960 3.048005 0.000000
0.199843 2.990871 0.000000
0.202096 2.931735 0.000000
0.204124 2.876057 0.000000
0.198546 2.827202 0.000000
0.203000 2.772403 0.000000
0.200993 2.725615 0.000000
0.200771 2.679670 0.000000
0.196167 2.637609 0.000000
0.200137 2.590475 0.000000
0.199864 2.547000 0.000000
0.197968 2.507879 0.000000
0.196518 2.469899 0.000000
0.195902 2.431124 0.000000
0.195217 2.392458 0.000000
0.196720 2.355324 0.000000
0.191466 2.318533 0.000000
0.192628 2.283384 0.000000
0.195005 2.246982 0.000000
0.197399 2.212797 0.000000
0.197249 2.177752 0.000000
0.189778 2.146872 0.000000
0.150737 2.122466 0.000000
0.148393 2.090109 0.000000
0.145683 2.056925 0.000000
0.142532 2.023600 0.000000
0.145036 1.990386 0.000000
0.141879 1.957706 0.000000
0.142313 1.925122 0.000000
0.141616 1.893803 0.000000
0.155855 1.859674 0.000000
0.190977 1.827728 0.000000
0.184400 1.795778 0.000000
0.185830 1.764895 0.000000
0.185104 1.732808 0.000000
0.185273 1.702384 0.000000
0.183784 1.670918 0.000000
0.184827 1.637809 0.000000
0.186006 1.605933 0.000000
0.181484 1.573396 0.000000
0.177972 1.540910 0.000000
0.181417 1.506357 0.000000
0.178007 1.471812 0.000000
0.181407 1.439088 0.000000
0.181618 1.404198 0.000000
0.179739 1.367964 0.000000
0.177884 1.332568 0.000000
0.182256 1.296594 0.000000
0.178667 1.258538 0.000000
0.175456 1.219221 0.000000
0.177117 1.180422 0.000000
0.175166 1.139632 0.000000
0.171700 1.098156 0.000000
0.172690 1.055695 0.000000
0.169949 1.010552 0.000000
0.170590 0.965105 0.000000
0.172678 0.919675 0.000000
0.171932 0.871662 0.000000
0.169801 0.822424 0.000000
0.164871 0.765372 0.000000
0.168492 0.713729 0.000000
0.168661 0.658089 0.000000
0.168791 0.599213 0.000000
0.165617 0.533437 0.000000
0.166597 0.470015 0.000000
