x y z
0.583982 2.684866 0.000000
0.439289 3.237321 0.000000
0.405233 3.231264 0.000000
0.374023 3.220848 0.000000
0.340830 3.208351 0.000000
0.308129 3.205938 0.000000
0.278520 3.184598 0.000000
0.258204 3.138281 0.000000
0.223723 3.139077 0.000000
0.194085 3.122678 0.000000
0.162234 3.114995 0.000000
0.286150 2.740104 0.000000
0.266932 2.729166 0.000000
0.247567 2.717563 0.000000
0.224457 2.709273 0.000000
0.202718 2.700760 0.000000
0.182000 2.692201 0.000000
0.157820 2.688225 0.000000
0.133048 2.682898 0.000000
-0.202993 3.011448 0.000000
-0.238121 2.999960 0.000000
-0.276086 2.989554 0.000000
-0.314375 2.980039 0.000000
-0.356161 2.970545 0.000000
-0.397917 2.961209 0.000000
-0.434231 2.944010 0.000000
-0.475427 2.931964 0.000000
-0.520918 2.920505 0.000000
-0.566921 2.907734 0.000000
-0.610992 2.890605 0.000000
-0.658196 2.877623 0.000000
-0.709882 2.863232 0.000000
-0.760779 2.849084 0.000000
-0.813847 2.832107 0.000000
-0.873083 2.817893 0.000000
-0.930711 2.800919 0.000000
-0.988500 2.778848 0.000000
-1.054591 2.762174 0.000000
-1.119690 2.739932 0.000000
-1.194325 2.719843 0.000000
-1.275267 2.699795 0.000000
-1.296105 2.652425 0.000000
-1.268903 2.587136 0.000000
-1.256018 2.528475 0.000000
-1.241271 2.471425 0.000000
-1.224219 2.414205 0.000000
-1.206728 2.358527 0.000000
-1.195499 2.307947 0.000000
-1.171898 2.253407 0.000000
-1.166624 2.205773 0.000000
-1.162006 2.157867 0.000000
-1.139836 2.109955 0.000000
-1.127028 2.062800 0.000000
-1.111906 2.017815 0.000000
-1.097712 1.972790 0.000000
-1.085160 1.927645 0.000000
-1.077726 1.885058 0.000000
-1.069720 1.841413 0.000000
-1.051868 1.798176 0.000000
-1.034061 1.757124 0.000000
-1.023145 1.715132 0.000000
-1.012559 1.674357 0.000000
-1.003818 1.632621 0.000000
-0.987402 1.593791 0.000000
-0.979948 1.552637 0.000000
-0.968758 1.513242 0.000000
-0.956540 1.471845 0.000000
-0.942099 1.433065 0.000000
-0.932090 1.392589 0.000000
-0.920354 1.352568 0.000000
-0.907929 1.312219 0.000000
-0.896023 1.274012 0.000000
-0.882114 1.233501 0.000000
-0.875432 1.191566 0.000000
-0.858937 1.151710 0.000000
-0.842014 1.115584 0.000000
-0.551140 1.219789 0.000000
-0.821688 1.029846 0.000000
-0.815296 0.982478 0.000000
-0.802088 0.941782 0.000000
-0.782439 0.901355 0.000000
-0.778236 0.851789 0.000000
-0.761511 0.808911 0.000000
-0.651370 0.839096 0.000000
-0.544409 0.870658 0.000000
-0.457453 0.893883 0.000000
-0.376519 0.917076 0.000000
-0.303508 0.937305 0.000000
-0.235199 0.958585 0.000000
-0.171069 0.978479 0.000000
-0.113779 0.996597 0.000000
-0.057710 1.013867 0.000000
-0.009224 1.030612 0.000000
0.035182 1.043476 0.000000
0.078567 1.057654 0.000000
0.119425 1.066572 0.000000
0.156974 1.078865 0.000000
0.192293 1.090926 0.000000
0.225692 1.102488 0.000000
0.256831 1.110557 0.000000
0.283887 1.117736 0.000000
0.315301 1.128686 0.000000
0.341857 1.137843 0.000000
0.368497 1.146179 0.000000
0.392673 1.153651 0.000000
0.416995 1.160022 0.000000
0.439460 1.165735 0.000000
0.460444 1.173709 0.000000
0.481832 1.180984 0.000000
0.503893 1.187821 0.000000
0.523820 1.195151 0.000000
0.541886 1.199727 0.000000
0.560334 1.205413 0.000000
0.578763 1.211283 0.000000
0.598064 1.217003 0.000000
0.615689 1.223116 0.000000
0.631743 1.227500 0.000000
0.650680 1.233913 0.000000
0.666352 1.236873 0.000000
0.681309 1.241943 0.000000
0.698530 1.246704 0.000000
0.715224 1.250895 0.000000
0.729918 1.254090 0.000000
0.746618 1.260388 0.000000
0.760430 1.265732 0.000000
0.776745 1.268787 0.000000
0.791367 1.273228 0.000000
0.805950 1.288534 0.000000
0.820261 1.291911 0.000000
0.834608 1.297735 0.000000
0.848599 1.303850 0.000000
0.863230 1.305569 0.000000
0.877187 1.311120 0.000000
0.892806 1.315557 0.000000
0.907986 1.320810 0.000000
0.920861 1.323857 0.000000
0.936593 1.328265 0.000000
0.950950 1.334965 0.000000
0.965777 1.337554 0.000000
0.982124 1.342807 0.000000
0.995763 1.347545 0.000000
1.011442 1.351572 0.000000
1.028010 1.357236 0.000000
1.042491 1.362589 0.000000
1.059129 1.365920 0.000000
1.075423 1.372604 0.000000
1.092352 1.377466 0.000000
1.109843 1.381350 0.000000
1.127325 1.386398 0.000000
1.145369 1.391140 0.000000
1.163078 1.395745 0.000000
1.182796 1.401149 0.000000
1.205080 1.405187 0.000000
1.226350 1.408363 0.000000
1.246553 1.415906 0.000000
1.268446 1.420696 0.000000
1.291091 1.425478 0.000000
1.313923 1.432047 0.000000
1.336003 1.440514 0.000000
1.359309 1.448979 0.000000
1.385748 1.457729 0.000000
1.413952 1.464113 0.000000
1.446304 1.469638 0.000000
1.475033 1.480072 0.000000
1.507451 1.487927 0.000000
1.542444 1.495362 0.000000
1.579678 1.504147 0.000000
1.617383 1.515514 0.000000
1.659354 1.525703 0.000000
1.704343 1.537908 0.000000
1.756476 1.546601 0.000000
1.797621 1.564042 0.000000
1.835154 1.583197 0.000000
1.829835 1.616226 0.000000
1.849666 1.641565 0.000000
1.870539 1.668082 0.000000
1.887882 1.694593 0.000000
1.908644 1.721589 0.000000
1.929665 1.750412 0.000000
1.947237 1.780069 0.000000
1.962833 1.810230 0.000000
1.979501 1.842083 0.000000
2.005123 1.874582 0.000000
2.023438 1.906788 0.000000
2.050422 1.941313 0.000000
2.075894 1.974842 0.000000
2.103152 2.011361 0.000000
2.129860 2.050099 0.000000
2.159528 2.090353 0.000000
2.187962 2.131288 0.000000
2.214055 2.174783 0.000000
2.215758 2.213140 0.000000
2.206956 2.253055 0.000000
2.195972 2.290206 0.000000
2.184690 2.326760 0.000000
2.174442 2.363597 0.000000
2.162587 2.399951 0.000000
2.155424 2.438969 0.000000
2.142907 2.475299 0.000000
2.132169 2.515295 0.000000
2.124288 2.553096 0.000000
2.112005 2.591641 0.000000
2.098435 2.628862 0.000000
2.085860 2.665903 0.000000
2.079022 2.708167 0.000000
2.065192 2.747037 0.000000
2.050927 2.786128 0.000000
2.042487 2.828655 0.000000
2.032991 2.871439 0.000000
2.020344 2.913469 0.000000
2.003912 2.954634 0.000000
1.991296 2.997383 0.000000
1.977201 3.041861 0.000000
1.961399 3.089952 0.000000
1.949592 3.140102 0.000000
1.939051 3.191334 0.000000
1.918590 3.233992 0.000000
1.906651 3.289062 0.000000
1.887580 3.338230 0.000000
1.862071 3.380535 0.000000
1.784938 3.358921 0.000000
1.765544 3.411851 0.000000
1.753384 3.472656 0.000000
1.732990 3.530431 0.000000
1.694719 3.559628 0.000000
1.629451 3.543881 0.000000
1.565233 3.528433 0.000000
1.503757 3.509007 0.000000
1.444878 3.492044 0.000000
1.388709 3.477234 0.000000
1.332666 3.456761 0.000000
1.280588 3.440776 0.000000
1.230863 3.427563 0.000000
1.183035 3.412561 0.000000
1.136369 3.399269 0.000000
1.091932 3.384259 0.000000
1.047863 3.373834 0.000000
1.006808 3.358820 0.000000
0.966159 3.352251 0.000000
0.925206 3.337360 0.000000
0.758520 2.689535 0.000000
0.740696 2.693808 0.000000
0.719356 2.685869 0.000000
0.698982 2.679601 0.000000
0.677877 2.670825 0.000000
0.660177 2.662785 0.000000
0.640518 2.660762 0.000000
0.622832 2.665121 0.000000
