x y z
2.125757 1.526267 0.000000
2.126036 1.545784 0.000000
2.126705 1.562801 0.000000
2.124783 1.579294 0.000000
2.126665 1.597656 0.000000
2.125039 1.614857 0.000000
2.125734 1.633411 0.000000
2.125174 1.652907 0.000000
2.126112 1.670232 0.000000
2.126810 1.690960 0.000000
2.125708 1.710778 0.000000
2.126822 1.729177 0.000000
2.127323 1.749955 0.000000
2.128526 1.771079 0.000000
2.127839 1.789924 0.000000
2.118429 1.808450 0.000000
2.118822 1.828785 0.000000
2.119377 1.852022 0.000000
2.118214 1.872836 0.000000
2.119280 1.897252 0.000000
2.117933 1.921685 0.000000
2.117875 1.947284 0.000000
2.118450 1.971630 0.000000
2.120694 2.000030 0.000000
2.118842 2.027492 0.000000
2.119344 2.057127 0.000000
2.120603 2.087388 0.000000
2.120622 2.119667 0.000000
2.123014 2.154795 0.000000
2.122762 2.190985 0.000000
2.128657 2.233942 0.000000
2.128951 2.275675 0.000000
2.130630 2.319300 0.000000
2.129695 2.362276 0.000000
2.131668 2.409781 0.000000
2.133714 2.463524 0.000000
2.137413 2.523151 0.000000
2.134539 2.579001 0.000000
2.138104 2.647288 0.000000
2.139822 2.719795 0.000000
2.145857 2.802704 0.000000
2.141250 2.878935 0.000000
2.102861 2.890479 0.000000
2.076744 2.927230 0.000000
2.048383 2.961468 0.000000
2.019489 2.999718 0.000000
1.991787 3.041003 0.000000
1.958029 3.074332 0.000000
1.924022 3.105596 0.000000
1.891885 3.147495 0.000000
1.856810 3.185996 0.000000
1.822800 3.235993 0.000000
1.785922 3.281908 0.000000
1.746909 3.332665 0.000000
1.708136 3.381720 0.000000
1.664991 3.439048 0.000000
1.616557 3.443916 0.000000
1.566828 3.438166 0.000000
1.517315 3.439449 0.000000
1.466661 3.435524 0.000000
1.417347 3.430072 0.000000
1.368882 3.440425 0.000000
1.318423 3.436986 0.000000
1.270710 3.440508 0.000000
1.219537 3.437014 0.000000
1.168310 3.445804 0.000000
1.117136 3.449316 0.000000
1.067745 3.446053 0.000000
1.015596 3.443813 0.000000
0.964187 3.441436 0.000000
0.909813 3.448620 0.000000
0.858574 3.445261 0.000000
0.804687 3.444782 0.000000
0.749973 3.446112 0.000000
0.695279 3.446385 0.000000
0.637613 3.448458 0.000000
0.579201 3.449348 0.000000
0.522181 3.447233 0.000000
0.461063 3.447003 0.000000
0.415860 3.414345 0.000000
0.387806 3.348752 0.000000
0.327555 3.348934 0.000000
0.264626 3.347205 0.000000
0.199890 3.345397 0.000000
0.194582 3.254780 0.000000
0.193774 3.161974 0.000000
0.193358 3.073014 0.000000
0.193642 2.989824 0.000000
0.190308 2.916854 0.000000
0.191659 2.842658 0.000000
0.189832 2.777468 0.000000
0.190985 2.709734 0.000000
0.192944 2.645381 0.000000
0.190798 2.589241 0.000000
0.188671 2.534892 0.000000
0.187899 2.481650 0.000000
0.189962 2.426657 0.000000
0.188979 2.377841 0.000000
0.190817 2.330810 0.000000
0.185979 2.287007 0.000000
0.183001 2.244699 0.000000
0.186488 2.199192 0.000000
0.188830 2.156322 0.000000
0.154448 2.134556 0.000000
0.139167 2.103763 0.000000
0.139065 2.062254 0.000000
0.140321 2.021991 0.000000
0.139420 1.986479 0.000000
0.138645 1.949133 0.000000
0.139611 1.911047 0.000000
0.145460 1.873646 0.000000
0.187232 1.824326 0.000000
0.182392 1.793327 0.000000
0.181945 1.760315 0.000000
0.184893 1.726213 0.000000
0.184482 1.694016 0.000000
0.181085 1.661928 0.000000
0.181928 1.630719 0.000000
0.180983 1.599300 0.000000
0.179549 1.567726 0.000000
0.183102 1.535195 0.000000
0.183112 1.505508 0.000000
0.181040 1.474232 0.000000
0.185503 1.442568 0.000000
0.181473 1.412582 0.000000
0.181929 1.382253 0.000000
0.182952 1.350887 0.000000
0.181387 1.318153 0.000000
0.179094 1.287842 0.000000
0.175380 1.254922 0.000000
0.179059 1.223586 0.000000
0.176103 1.191154 0.000000
0.179186 1.159278 0.000000
0.177929 1.125349 0.000000
0.177543 1.092265 0.000000
0.177316 1.058748 0.000000
0.177985 1.025008 0.000000
0.178484 0.991835 0.000000
0.173140 0.955034 0.000000
0.176375 0.920465 0.000000
0.174030 0.880768 0.000000
0.176672 0.846624 0.000000
0.172440 0.804458 0.000000
0.177671 0.768751 0.000000
0.175574 0.726339 0.000000
0.175481 0.684735 0.000000
0.174343 0.642646 0.000000
0.174811 0.598292 0.000000
0.174236 0.552219 0.000000
0.172808 0.505445 0.000000
0.172857 0.456959 0.000000
0.175757 0.406061 0.000000
0.173660 0.352956 0.000000
0.170881 0.295625 0.000000
0.171724 0.237711 0.000000
0.196882 0.203605 0.000000
0.256243 0.200474 0.000000
0.311218 0.198853 0.000000
0.363817 0.195056 0.000000
0.418810 0.198131 0.000000
0.469393 0.197074 0.000000
0.518336 0.196349 0.000000
