x y z
0.768580 0.487842 0.000000
0.768212 0.493423 0.000000
0.769189 0.504853 0.000000
0.769988 0.510071 0.000000
0.770505 0.517587 0.000000
0.771328 0.522847 0.000000
1.117178 0.553399 0.000000
1.118665 0.570766 0.000000
1.120584 0.586720 0.000000
1.122608 0.600700 0.000000
1.121872 0.617878 0.000000
1.125843 0.633025 0.000000
1.126103 0.649968 0.000000
1.127748 0.666831 0.000000
1.130040 0.684679 0.000000
1.130976 0.702111 0.000000
1.130410 0.718792 0.000000
1.133394 0.735436 0.000000
1.135683 0.754632 0.000000
1.137026 0.772275 0.000000
1.137933 0.791372 0.000000
1.140378 0.809619 0.000000
1.141051 0.829717 0.000000
1.142973 0.850242 0.000000
1.144765 0.871742 0.000000
1.146455 0.894069 0.000000
1.149058 0.915903 0.000000
1.151120 0.937863 0.000000
1.153948 0.963912 0.000000
1.153881 0.985751 0.000000
1.159565 1.013479 0.000000
1.162632 1.041047 0.000000
1.162747 1.068364 0.000000
1.166828 1.097522 0.000000
1.170361 1.128172 0.000000
1.174895 1.161852 0.000000
1.178580 1.195328 0.000000
0.917281 1.003127 0.000000
0.886161 0.992837 0.000000
0.877401 1.005968 0.000000
0.865036 1.015751 0.000000
0.760992 0.911300 0.000000
0.737001 0.902387 0.000000
0.726641 0.907902 0.000000
0.720771 0.915265 0.000000
0.704887 0.912987 0.000000
0.703348 0.929782 0.000000
0.692522 0.934596 0.000000
0.689915 0.954529 0.000000
0.680164 0.963720 0.000000
0.677692 0.981901 0.000000
0.670153 0.996855 0.000000
0.667607 1.017841 0.000000
0.668775 1.052711 0.000000
1.242573 2.887387 0.000000
1.197810 2.948230 0.000000
1.154113 3.018695 0.000000
1.101409 3.066999 0.000000
1.056888 3.153177 0.000000
1.006450 3.239315 0.000000
0.953614 3.319443 0.000000
0.897591 3.411646 0.000000
0.824935 3.394438 0.000000
0.756069 3.419364 0.000000
0.684580 3.409659 0.000000
0.614313 3.426454 0.000000
0.545987 3.419709 0.000000
0.474124 3.442614 0.000000
0.402312 3.449746 0.000000
0.331664 3.456932 0.000000
0.260684 3.461658 0.000000
0.186220 3.480681 0.000000
0.113562 3.481025 0.000000
0.038316 3.490346 0.000000
-0.036024 3.498267 0.000000
-0.112389 3.511432 0.000000
-0.186439 3.500301 0.000000
-0.265299 3.518028 0.000000
-0.350560 3.546247 0.000000
-0.394145 3.429544 0.000000
-0.474603 3.439011 0.000000
-0.557771 3.451217 0.000000
-0.586197 3.311691 0.000000
-0.602766 3.154656 0.000000
-0.616047 3.013026 0.000000
-0.620585 2.863617 0.000000
-0.635983 2.752364 0.000000
-0.645310 2.637975 0.000000
-0.656894 2.537409 0.000000
-0.663807 2.438139 0.000000
-0.675893 2.355765 0.000000
-0.679825 2.264580 0.000000
-0.712734 2.222224 0.000000
-0.743221 2.178836 0.000000
-0.748388 2.102276 0.000000
-0.752105 2.028445 0.000000
-0.715509 1.909468 0.000000
-0.721628 1.850819 0.000000
-0.728218 1.792653 0.000000
-0.734115 1.737793 0.000000
-0.739323 1.684632 0.000000
-0.744210 1.633976 0.000000
-0.750210 1.585077 0.000000
-0.753223 1.536609 0.000000
-0.759605 1.490373 0.000000
-0.762687 1.444739 0.000000
-0.765882 1.401183 0.000000
-0.768365 1.357483 0.000000
-0.768802 1.315698 0.000000
-0.776270 1.277060 0.000000
-0.779420 1.238557 0.000000
-0.785490 1.200747 0.000000
-0.790750 1.165831 0.000000
-0.790931 1.126948 0.000000
-0.797952 1.093266 0.000000
-0.799708 1.057760 0.000000
-0.798772 1.021426 0.000000
-0.805543 0.987827 0.000000
-0.805149 0.951710 0.000000
-0.808428 0.917722 0.000000
-0.810037 0.884750 0.000000
-0.817193 0.853184 0.000000
-0.819595 0.820942 0.000000
-0.821166 0.787666 0.000000
-0.820100 0.754542 0.000000
-0.825745 0.723508 0.000000
-0.832042 0.693240 0.000000
-0.829253 0.661183 0.000000
-0.833522 0.628556 0.000000
-0.839289 0.599159 0.000000
-0.841979 0.566957 0.000000
-0.843628 0.534667 0.000000
-0.845239 0.502668 0.000000
-0.852582 0.470694 0.000000
-0.854062 0.437230 0.000000
-0.855356 0.405424 0.000000
-0.859240 0.372022 0.000000
-0.859561 0.340591 0.000000
-0.867421 0.305473 0.000000
-0.776022 0.288066 0.000000
-0.668805 0.277528 0.000000
-0.580236 0.268226 0.000000
-0.500251 0.259346 0.000000
-0.431670 0.253174 0.000000
-0.370569 0.247964 0.000000
-0.315720 0.242113 0.000000
-0.269910 0.237260 0.000000
-0.226218 0.233084 0.000000
-0.187423 0.230213 0.000000
-0.149879 0.225250 0.000000
-0.119545 0.223104 0.000000
-0.087433 0.219496 0.000000
-0.058933 0.218209 0.000000
-0.032433 0.214217 0.000000
-0.008259 0.212886 0.000000
0.015258 0.210044 0.000000
0.036773 0.208581 0.000000
0.056949 0.205334 0.000000
0.075458 0.204422 0.000000
0.094678 0.201585 0.000000
0.110124 0.200975 0.000000
0.127661 0.200671 0.000000
0.142127 0.198231 0.000000
0.157973 0.197662 0.000000
0.172039 0.195410 0.000000
0.185807 0.194168 0.000000
0.199964 0.193300 0.000000
0.213376 0.191816 0.000000
0.226032 0.191281 0.000000
0.238979 0.189643 0.000000
0.248886 0.188614 0.000000
0.261518 0.186975 0.000000
0.270577 0.185813 0.000000
0.282336 0.185622 0.000000
0.293150 0.185395 0.000000
0.302998 0.184244 0.000000
0.314297 0.182942 0.000000
0.323767 0.183046 0.000000
0.332670 0.181977 0.000000
0.342962 0.179791 0.000000
0.352546 0.179486 0.000000
0.361123 0.179749 0.000000
0.370211 0.178741 0.000000
0.379774 0.176801 0.000000
0.389623 0.176605 0.000000
0.395719 0.175702 0.000000
0.407684 0.175025 0.000000
0.414478 0.175079 0.000000
0.425302 0.173672 0.000000
0.431644 0.173864 0.000000
0.441961 0.172532 0.000000
0.450637 0.170858 0.000000
0.457434 0.171483 0.000000
0.465493 0.169956 0.000000
0.473710 0.169864 0.000000
0.483410 0.168750 0.000000
0.490948 0.167536 0.000000
0.502343 0.168023 0.000000
0.508483 0.165306 0.000000
0.519525 0.165039 0.000000
0.525684 0.163859 0.000000
0.534498 0.162962 0.000000
0.545604 0.163480 0.000000
0.552286 0.161552 0.000000
0.561436 0.160315 0.000000
0.570850 0.159093 0.000000
0.581781 0.159572 0.000000
0.590283 0.158527 0.000000
0.602099 0.157736 0.000000
0.610620 0.157631 0.000000
0.621221 0.155568 0.000000
0.632698 0.154378 0.000000
0.644521 0.154450 0.000000
0.654077 0.152059 0.000000
0.666444 0.150981 0.000000
0.676850 0.150556 0.000000
0.690623 0.147090 0.000000
0.703346 0.147654 0.000000
0.715727 0.146848 0.000000
0.729482 0.144824 0.000000
0.744202 0.144381 0.000000
0.758749 0.141679 0.000000
0.772451 0.140173 0.000000
0.789283 0.138249 0.000000
0.805703 0.135355 0.000000
0.757100 0.216533 0.000000
0.756862 0.232825 0.000000
0.758217 0.245464 0.000000
0.759329 0.260413 0.000000
0.759311 0.271200 0.000000
0.759322 0.283445 0.000000
0.761421 0.297491 0.000000
0.761264 0.308356 0.000000
0.762060 0.320053 0.000000
0.762003 0.330087 0.000000
