x y z
2.190599 0.134992 0.000000
1.785573 0.232762 0.000000
1.787800 0.269016 0.000000
1.787993 0.303397 0.000000
1.787398 0.338885 0.000000
1.782426 0.374712 0.000000
1.787550 0.410822 0.000000
1.785571 0.445371 0.000000
1.785225 0.480388 0.000000
1.779929 0.516224 0.000000
2.120279 0.584360 0.000000
2.124090 0.628705 0.000000
2.123582 0.674316 0.000000
2.119459 0.718108 0.000000
2.118809 0.760841 0.000000
2.121785 0.807873 0.000000
1.889173 0.795771 0.000000
1.595796 0.754812 0.000000
1.572279 0.780759 0.000000
1.564282 0.812156 0.000000
1.560777 0.842807 0.000000
1.554010 0.873654 0.000000
2.130258 1.252183 0.000000
2.129779 1.306982 0.000000
2.129016 1.362405 0.000000
2.129607 1.420102 0.000000
2.132457 1.480901 0.000000
2.123423 1.536652 0.000000
2.131236 1.605376 0.000000
2.127097 1.669684 0.000000
2.132190 1.739435 0.000000
2.128118 1.807856 0.000000
2.126720 1.879499 0.000000
2.125279 1.954070 0.000000
2.127600 2.033604 0.000000
2.122178 2.113079 0.000000
2.130639 2.206618 0.000000
2.131992 2.300775 0.000000
2.135951 2.400938 0.000000
2.142552 2.511300 0.000000
2.147421 2.626479 0.000000
2.159648 2.757585 0.000000
2.144760 2.864634 0.000000
2.077353 2.897263 0.000000
2.033334 2.966507 0.000000
1.980465 3.026151 0.000000
1.933419 3.096432 0.000000
1.887010 3.171674 0.000000
1.826201 3.227498 0.000000
1.783231 3.318588 0.000000
1.722472 3.378070 0.000000
1.657098 3.430340 0.000000
1.569861 3.435377 0.000000
1.484426 3.436185 0.000000
1.394022 3.420733 0.000000
1.312175 3.425366 0.000000
1.233897 3.438874 0.000000
1.151444 3.438005 0.000000
1.073005 3.442095 0.000000
0.989099 3.420605 0.000000
0.911840 3.429970 0.000000
0.837733 3.441678 0.000000
0.757518 3.426125 0.000000
0.681656 3.423729 0.000000
0.604345 3.428118 0.000000
0.529424 3.428906 0.000000
0.454038 3.436373 0.000000
0.377855 3.343219 0.000000
0.303002 3.337672 0.000000
0.232046 3.339653 0.000000
0.193309 2.741726 0.000000
0.190293 2.114999 0.000000
0.182058 1.779933 0.000000
0.177293 1.563595 0.000000
0.175158 1.387708 0.000000
0.174049 1.258716 0.000000
0.171036 1.160519 0.000000
0.171351 1.081548 0.000000
0.168646 1.015670 0.000000
0.169983 0.958849 0.000000
0.169436 0.911754 0.000000
0.168105 0.868649 0.000000
0.167548 0.836171 0.000000
0.165596 0.802902 0.000000
0.166512 0.774968 0.000000
0.165252 0.748618 0.000000
0.166452 0.727224 0.000000
0.166850 0.707699 0.000000
0.165369 0.688133 0.000000
0.166388 0.669829 0.000000
0.165958 0.653540 0.000000
0.164879 0.636350 0.000000
0.168200 0.624903 0.000000
0.167165 0.610609 0.000000
0.167095 0.598443 0.000000
0.166015 0.584235 0.000000
0.168671 0.575537 0.000000
0.165132 0.561035 0.000000
0.167046 0.553311 0.000000
0.169129 0.546448 0.000000
0.166668 0.533587 0.000000
0.168262 0.526878 0.000000
0.167156 0.516007 0.000000
0.171084 0.514694 0.000000
0.168141 0.501994 0.000000
0.168643 0.495326 0.000000
0.169161 0.488923 0.000000
0.170073 0.482448 0.000000
0.171040 0.477544 0.000000
0.171140 0.470477 0.000000
0.171233 0.464873 0.000000
0.171250 0.459413 0.000000
0.171892 0.453837 0.000000
0.172471 0.448466 0.000000
0.172462 0.443322 0.000000
0.172350 0.438281 0.000000
0.172856 0.433151 0.000000
0.173022 0.428234 0.000000
0.173058 0.423348 0.000000
0.173714 0.418408 0.000000
0.173507 0.413658 0.000000
0.173668 0.408890 0.000000
0.173206 0.404262 0.000000
0.173853 0.399510 0.000000
0.173121 0.394908 0.000000
0.173502 0.390213 0.000000
0.173249 0.385533 0.000000
0.173363 0.380850 0.000000
0.173839 0.376238 0.000000
0.173435 0.371509 0.000000
0.173151 0.366752 0.000000
0.173738 0.362022 0.000000
0.173028 0.358240 0.000000
0.173026 0.352350 0.000000
0.173729 0.347569 0.000000
0.173070 0.342554 0.000000
0.173525 0.337687 0.000000
0.173146 0.332535 0.000000
0.172196 0.329607 0.000000
0.172794 0.322138 0.000000
0.172842 0.316849 0.000000
0.173269 0.311616 0.000000
0.173152 0.306064 0.000000
0.172944 0.300405 0.000000
0.171697 0.296596 0.000000
0.172860 0.288698 0.000000
0.172944 0.282751 0.000000
0.170016 0.281330 0.000000
0.172134 0.271256 0.000000
0.170420 0.267381 0.000000
0.172129 0.257938 0.000000
0.171309 0.252121 0.000000
0.173458 0.242910 0.000000
0.168010 0.241814 0.000000
0.169401 0.232304 0.000000
0.167191 0.226711 0.000000
0.169050 0.216850 0.000000
0.169219 0.207382 0.000000
0.168165 0.199432 0.000000
0.166364 0.192000 0.000000
0.174031 0.184287 0.000000
0.180839 0.186874 0.000000
0.192252 0.185558 0.000000
0.199899 0.187677 0.000000
0.209112 0.186800 0.000000
0.216401 0.187918 0.000000
0.226259 0.186502 0.000000
0.232107 0.187728 0.000000
0.239292 0.187628 0.000000
0.246356 0.188074 0.000000
0.258834 0.185272 0.000000
0.259651 0.188223 0.000000
